Date,Open_Interest,FM_Long,FM_Short,FM_Net,FM_WeeklyChange,FM_Pctile_3yr_Rolling,RM_Long,RM_Short,RM_Net,RM_WeeklyChange
2024-03-05,2401166.0,181513.0,582809.0,-401296.0,27004.0,7.64,1158454.0,238455.0,919999.0,-21693.0
2024-03-12,2704540.0,154339.0,639270.0,-484931.0,-83635.0,4.46,1147222.0,231086.0,916136.0,-3863.0
2024-03-19,2111429.0,114319.0,544704.0,-430385.0,54546.0,5.73,1167000.0,218215.0,948785.0,32650.0
2024-03-26,2128826.0,117757.0,571262.0,-453505.0,-23121.0,5.73,1164898.0,210054.0,954844.0,6058.0
2024-04-02,2110281.0,151898.0,515220.0,-363322.0,90183.0,14.65,1140332.0,203756.0,936576.0,-18267.0
2024-04-09,2115693.0,153065.0,486131.0,-333066.0,30256.0,17.83,1144099.0,197154.0,946945.0,10369.0
2024-04-16,2124352.0,222141.0,416715.0,-194574.0,138492.0,32.48,1087794.0,222601.0,865193.0,-81753.0
2024-04-23,2092629.0,194277.0,392951.0,-198674.0,-4100.0,32.48,1088443.0,244272.0,844171.0,-21022.0
2024-04-30,2031800.0,169983.0,359038.0,-189055.0,9620.0,33.76,1069340.0,241957.0,827383.0,-16788.0
2024-05-07,2056976.0,162959.0,415080.0,-252121.0,-63066.0,30.57,1076754.0,211695.0,865059.0,37676.0
2024-05-14,2107573.0,160172.0,443822.0,-283650.0,-31529.0,28.66,1109863.0,188065.0,921798.0,56740.0
2024-05-21,2176057.0,168594.0,492963.0,-324369.0,-40719.0,19.75,1130648.0,184325.0,946323.0,24524.0
2024-05-28,2207528.0,175982.0,506487.0,-330505.0,-6136.0,18.47,1143395.0,166011.0,977384.0,31061.0
2024-06-04,2189450.0,159209.0,493896.0,-334687.0,-4183.0,17.83,1122228.0,164812.0,957416.0,-19969.0
2024-06-11,2296554.0,157028.0,511028.0,-354000.0,-19312.0,16.56,1138374.0,164489.0,973885.0,16469.0
2024-06-18,2626904.0,169695.0,527840.0,-358145.0,-4147.0,15.92,1147347.0,177191.0,970156.0,-3729.0
2024-06-25,1986672.0,134364.0,424451.0,-290087.0,68058.0,29.3,1148712.0,172082.0,976630.0,6473.0
2024-07-02,2047732.0,174079.0,451285.0,-277206.0,12881.0,33.12,1139133.0,188459.0,950674.0,-25956.0
2024-07-09,2059456.0,155137.0,480425.0,-325288.0,-48082.0,22.29,1166148.0,186462.0,979686.0,29012.0
2024-07-16,2102256.0,178519.0,531786.0,-353267.0,-27979.0,17.83,1179373.0,174757.0,1004616.0,24931.0
2024-07-23,2058317.0,196230.0,472365.0,-276135.0,77132.0,35.03,1168133.0,170472.0,997661.0,-6956.0
2024-07-30,2058295.0,201842.0,449053.0,-247211.0,28925.0,38.22,1148334.0,199145.0,949189.0,-48472.0
2024-08-06,2037394.0,223745.0,437494.0,-213749.0,33462.0,40.13,1110751.0,220066.0,890685.0,-58504.0
2024-08-13,2046062.0,174872.0,453937.0,-279065.0,-65317.0,34.39,1134539.0,183065.0,951474.0,60790.0
2024-08-20,2066099.0,184176.0,539003.0,-354827.0,-75762.0,17.2,1131607.0,161563.0,970044.0,18570.0
2024-08-27,2113787.0,208172.0,551392.0,-343220.0,11608.0,20.38,1149366.0,164950.0,984416.0,14372.0
2024-09-03,2120935.0,224272.0,495136.0,-270864.0,72356.0,38.22,1158488.0,167953.0,990535.0,6119.0
2024-09-10,2169815.0,232210.0,486419.0,-254209.0,16655.0,40.13,1160479.0,175557.0,984922.0,-5613.0
2024-09-17,2597333.0,195393.0,548948.0,-353555.0,-99346.0,18.47,1182111.0,160886.0,1021225.0,36303.0
2024-09-24,2055631.0,167965.0,488161.0,-320196.0,33360.0,26.75,1219333.0,148938.0,1070395.0,49170.0
2024-10-01,2092048.0,174674.0,474796.0,-300122.0,20075.0,31.21,1218052.0,164182.0,1053870.0,-16525.0
2024-10-08,2144160.0,172526.0,499150.0,-326624.0,-26502.0,23.57,1209625.0,161599.0,1048026.0,-5844.0
2024-10-15,2199693.0,187137.0,502109.0,-314972.0,11651.0,29.3,1224087.0,164183.0,1059904.0,11877.0
2024-10-22,2201296.0,199213.0,494746.0,-295533.0,19439.0,33.76,1236284.0,165719.0,1070565.0,10660.0
2024-10-29,2184936.0,188520.0,474454.0,-285934.0,9599.0,37.58,1220228.0,170270.0,1049958.0,-20607.0
2024-11-05,2158810.0,238391.0,423283.0,-184892.0,101042.0,50.96,1175374.0,178221.0,997153.0,-52806.0
2024-11-12,2255574.0,218884.0,487384.0,-268500.0,-83608.0,43.31,1244257.0,160533.0,1083724.0,86572.0
2024-11-19,2280743.0,231926.0,478807.0,-246881.0,21619.0,47.13,1249507.0,165200.0,1084307.0,582.0
2024-11-26,2295861.0,167735.0,467372.0,-299637.0,-52756.0,33.12,1268093.0,162484.0,1105609.0,21302.0
2024-12-03,2303238.0,161513.0,514085.0,-352572.0,-52936.0,19.75,1259805.0,160784.0,1099021.0,-6588.0
2024-12-10,2349247.0,187805.0,478394.0,-290589.0,61984.0,36.31,1250760.0,158951.0,1091809.0,-7212.0
2024-12-17,2623934.0,216575.0,464444.0,-247869.0,42721.0,48.41,1217852.0,174072.0,1043780.0,-48029.0
2024-12-24,2092944.0,157251.0,489859.0,-332608.0,-84741.0,23.57,1193250.0,149599.0,1043651.0,-128.0
2024-12-31,2069072.0,152000.0,477736.0,-325736.0,6873.0,26.75,1159520.0,173554.0,985966.0,-57686.0
2025-01-07,2081903.0,149925.0,490740.0,-340815.0,-15079.0,22.29,1158900.0,164602.0,994298.0,8333.0
2025-01-14,2057030.0,150826.0,451571.0,-300745.0,40070.0,35.03,1116343.0,187836.0,928507.0,-65791.0
2025-01-21,2048587.0,136276.0,526690.0,-390414.0,-89670.0,10.83,1115968.0,180614.0,935354.0,6846.0
2025-01-28,2046711.0,119780.0,518978.0,-399198.0,-8783.0,10.19,1137316.0,170885.0,966431.0,31077.0
2025-02-04,2085692.0,174823.0,501357.0,-326534.0,72664.0,27.39,1109578.0,181663.0,927915.0,-38516.0
2025-02-11,2111106.0,190561.0,549376.0,-358815.0,-32282.0,17.2,1120534.0,184514.0,936020.0,8106.0
2025-02-18,2136225.0,194000.0,550140.0,-356140.0,2675.0,18.47,1138446.0,185718.0,952728.0,16708.0
2025-02-25,2145543.0,185543.0,523860.0,-338317.0,17823.0,25.48,1131624.0,208953.0,922671.0,-30057.0
2025-03-04,2202261.0,240489.0,528463.0,-287974.0,50343.0,44.59,1120326.0,207296.0,913030.0,-9642.0
2025-03-11,2308393.0,269887.0,461887.0,-192000.0,95976.0,61.15,1096672.0,247839.0,848833.0,-64196.0
2025-03-18,2591482.0,238285.0,423487.0,-185202.0,6797.0,62.42,1070090.0,236328.0,833762.0,-15072.0
2025-03-25,2084451.0,167647.0,403415.0,-235768.0,-50566.0,58.6,1119994.0,202623.0,917371.0,83611.0
2025-04-01,2124617.0,169150.0,432438.0,-263288.0,-27520.0,54.14,1094327.0,206681.0,887646.0,-29727.0
2025-04-08,2349923.0,214605.0,487023.0,-272418.0,-9131.0,51.59,1089384.0,273950.0,815434.0,-72212.0
2025-04-15,2197559.0,158122.0,391325.0,-233203.0,39215.0,60.51,1090526.0,276607.0,813919.0,-1515.0
2025-04-22,2224655.0,169005.0,421326.0,-252321.0,-19118.0,56.05,1120304.0,304345.0,815959.0,2040.0
2025-04-29,2150370.0,147981.0,398154.0,-250173.0,2148.0,57.32,1112246.0,280078.0,832168.0,16209.0
2025-05-06,2149796.0,154731.0,414498.0,-259767.0,-9593.0,55.41,1102134.0,283406.0,818728.0,-13439.0
2025-05-13,2142617.0,157321.0,443939.0,-286618.0,-26851.0,46.5,1115694.0,256693.0,859001.0,40272.0
2025-05-20,2130048.0,147979.0,443912.0,-295933.0,-9313.0,41.4,1126011.0,250324.0,875687.0,16688.0
2025-05-27,2129520.0,164254.0,420920.0,-256666.0,39267.0,57.32,1124498.0,265691.0,858807.0,-16880.0
2025-06-03,2140283.0,158686.0,444233.0,-285547.0,-28883.0,49.04,1085879.0,269554.0,816325.0,-42483.0
2025-06-10,2241820.0,148966.0,462641.0,-313675.0,-28127.0,36.31,1091111.0,262328.0,828783.0,12458.0
2025-06-17,2473205.0,151112.0,477994.0,-326882.0,-13207.0,28.66,1087314.0,238150.0,849164.0,20381.0
2025-06-24,1898304.0,138406.0,413729.0,-275323.0,51558.0,54.14,1066737.0,223268.0,843469.0,-5694.0
2025-07-01,1900931.0,143778.0,447202.0,-303424.0,-28101.0,40.13,1097414.0,255143.0,842271.0,-1198.0
2025-07-08,1915351.0,147316.0,492728.0,-345412.0,-41988.0,23.57,1104653.0,238924.0,865729.0,23459.0
2025-07-15,1952930.0,164743.0,509184.0,-344441.0,971.0,24.2,1100376.0,232051.0,868325.0,2596.0
2025-07-22,1937915.0,146493.0,486440.0,-339947.0,4494.0,26.75,1095059.0,241731.0,853328.0,-14997.0
2025-07-29,1965169.0,158368.0,522546.0,-364178.0,-24231.0,15.92,1113916.0,239718.0,874198.0,20870.0
2025-08-05,1928385.0,147105.0,478564.0,-331459.0,32719.0,30.57,1105164.0,255143.0,850021.0,-24177.0
2025-08-12,1990230.0,133667.0,525741.0,-392074.0,-60615.0,11.46,1154745.0,266621.0,888124.0,38103.0
2025-08-19,2001161.0,142386.0,513362.0,-370976.0,21099.0,16.56,1144853.0,272944.0,871909.0,-16214.0
2025-08-26,2043484.0,130322.0,555910.0,-425588.0,-54612.0,7.64,1137003.0,264192.0,872811.0,900.0
2025-09-02,2022728.0,131317.0,516857.0,-385540.0,40048.0,14.65,1126072.0,263943.0,862129.0,-10682.0
2025-09-09,2063255.0,120061.0,540571.0,-420510.0,-34970.0,8.92,1151913.0,262857.0,889056.0,26929.0
2025-09-16,2467095.0,120809.0,598620.0,-477811.0,-57301.0,5.1,1163037.0,264644.0,898393.0,9337.0
2025-09-23,1963507.0,113786.0,566058.0,-452272.0,25539.0,7.01,1156024.0,240181.0,915843.0,17450.0
2025-09-30,1955078.0,117682.0,555746.0,-438064.0,14208.0,7.64,1157476.0,219515.0,937961.0,22119.0
2025-10-07,1965775.0,132281.0,594558.0,-462277.0,-24213.0,5.73,1161814.0,210643.0,951171.0,13210.0
2025-10-14,1943899.0,141062.0,562289.0,-421227.0,41051.0,11.46,1133830.0,209825.0,924005.0,-27166.0
2025-10-21,1900748.0,125008.0,568247.0,-443239.0,-22012.0,8.28,1117981.0,213312.0,904669.0,-19337.0
2025-10-28,1947747.0,141643.0,592852.0,-451209.0,-7970.0,8.28,1134568.0,225808.0,908760.0,4091.0
2025-11-04,1977017.0,167978.0,576026.0,-408048.0,43162.0,14.65,1124077.0,221725.0,902352.0,-6408.0
2025-11-10,2005108.0,168555.0,589557.0,-421002.0,-12954.0,13.38,1129384.0,223847.0,905537.0,3185.0
2025-11-18,2064107.0,195759.0,552811.0,-357052.0,63950.0,28.03,1133330.0,219379.0,913951.0,8414.0
2025-11-25,2100665.0,199433.0,577772.0,-378339.0,-21287.0,22.29,1134473.0,226713.0,907760.0,-6190.0
2025-12-02,2102168.0,174773.0,615460.0,-440687.0,-62348.0,9.55,1158581.0,215431.0,943150.0,35390.0
2025-12-09,2172273.0,163825.0,612587.0,-448762.0,-8074.0,8.92,1170947.0,207956.0,962991.0,19841.0
2025-12-16,2504363.0,207305.0,595952.0,-388647.0,60114.0,21.66,1170231.0,198182.0,972049.0,9058.0
2025-12-23,1923191.0,162773.0,533940.0,-371167.0,17480.0,26.75,1153485.0,213951.0,939534.0,-32515.0
2025-12-30,1949403.0,145527.0,512156.0,-366629.0,4538.0,28.03,1170313.0,225976.0,944337.0,4804.0
2026-01-06,1959833.0,131137.0,546491.0,-415354.0,-48725.0,15.92,1177393.0,213548.0,963845.0,19506.0
2026-01-13,1923938.0,110713.0,557224.0,-446511.0,-31157.0,9.55,1140736.0,207305.0,933431.0,-30414.0
2026-01-20,1944353.0,115887.0,533669.0,-417782.0,28729.0,16.56,1102460.0,207815.0,894645.0,-38786.0
2026-01-27,1915990.0,111728.0,539131.0,-427403.0,-9621.0,13.38,1105862.0,191665.0,914197.0,19552.0
2026-02-03,1949539.0,128956.0,578477.0,-449521.0,-22118.0,8.92,1121718.0,185975.0,935743.0,21546.0
2026-02-10,1955058.0,121150.0,545884.0,-424734.0,24787.0,15.29,1110696.0,183362.0,927334.0,-8409.0
2026-02-17,1987373.0,117577.0,583942.0,-466365.0,-41631.0,5.73,1162764.0,183396.0,979368.0,52034.0
2026-02-24,2038108.0,116481.0,593872.0,-477391.0,-11026.0,5.73,1200221.0,185004.0,1015217.0,35849.0
2026-03-03,2085416.0,155834.0,567192.0,-411358.0,66034.0,21.66,1188827.0,180901.0,1007926.0,-7292.0
2026-03-10,2023096.0,154685.0,512781.0,-358096.0,53262.0,37.58,1098358.0,197292.0,901066.0,-106861.0
2026-03-17,2359720.0,145042.0,492619.0,-347577.0,10519.0,43.95,1089306.0,199864.0,889442.0,-11624.0
2026-03-24,1897311.0,135058.0,476719.0,-341661.0,5917.0,47.13,1108167.0,227099.0,881068.0,-8373.0
2026-03-31,1966743.0,161380.0,391772.0,-230392.0,111268.0,92.36,1142535.0,224168.0,918367.0,37299.0
2026-04-07,1948342.0,147347.0,388220.0,-240873.0,-10481.0,89.81,1162742.0,218886.0,943856.0,25488.0
2026-04-14,1980961.0,124232.0,538757.0,-414525.0,-173651.0,21.02,1205193.0,198055.0,1007138.0,63283.0
2026-04-21,1985777.0,126459.0,532386.0,-405927.0,8599.0,24.2,1213218.0,193890.0,1019328.0,12190.0
2026-04-28,1982697.0,120816.0,521429.0,-400613.0,5313.0,25.48,1193825.0,195617.0,998208.0,-21120.0
2026-05-05,2008969.0,141127.0,539932.0,-398805.0,1808.0,26.11,1208863.0,195462.0,1013401.0,15194.0
2026-05-12,2078428.0,148141.0,577496.0,-429355.0,-30549.0,13.38,1242976.0,184926.0,1058050.0,44649.0
2026-05-19,2097761.0,163924.0,566236.0,-402312.0,27043.0,23.57,1215000.0,206832.0,1008168.0,-49882.0
2026-05-26,2124493.0,149204.0,608619.0,-459415.0,-57103.0,5.73,1208046.0,201544.0,1006502.0,-1666.0
2026-06-02,2183680.0,160224.0,663733.0,-503509.0,-44093.0,1.91,1202632.0,217711.0,984921.0,-21581.0
