Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,Signal Type,Track Level/Price($),Price on Latest Trading day vs Track Level,"Reference Upmove or Downmove start Date/Price($), end Date/Price($)",Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),"Level, Trendpulse start Date/Price($)",Trendpulse Breakout Date/Price($),Earliest Unconfirmed Signal Date/Price($),Time from Latest Trading day to Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,TrendPulse Start/End (Date and Price($)),Divergence Start/End (Date and Price [$]),Divergence Duration (days) (Max/Min/Avg),"Sigmashell, Success Rate of Past Analysis [%]",Spread,"Divergence observed with, Signal Type","Divergence Start (Date, Price)"
PULSEGAUGE,"CEN.NZ, Long, 2026-04-28 (Price: 9.23)",No Exit Yet,"6.28%, 17 days","76.47%, Past 25 years, 17","Weekly, was CONFIRMED on 2026-04-28",No Cancellation Possible,"2026-05-15 (Price: 9.81), 6.28% above",17 days,9.34,No Information,No Information,No Information,No Information,16.32%/13.48%/14.28%,"23.14%, 26.11%",5 years/20 days/8.1 months,2033-06-17/2026-05-26/2027-04-14,4.51%,3.77%,0.74%,0.15,-0.3,9.4414/10.548/11.2606/9.8433/11.2606/15.4512/9.32,9.06/6.86/8.6706/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"MFT.NZ, Long, 2026-04-28 (Price: 58.5)",No Exit Yet,"-4.46%, 17 days","77.78%, Past 25 years, 18","Weekly, was CONFIRMED on 2026-04-28",No Cancellation Possible,"2026-05-15 (Price: 55.89), 4.46% below",17 days,60.37,No Information,No Information,No Information,No Information,20.72%/16.11%/17.18%,"25.75%, 28.38%",1.5 year/4 days/5.2 months,2028-06-18/2026-05-03/2026-12-09,6.06%,11.56%,-5.5%,0.26,-0.05,60.4305/68.5503/105.252/85.45/105.252/119.9356/62.83,57.2/55.185/54.7158/45.8971/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"MEL.NZ, Long, 2026-04-28 (Price: 5.53)",No Exit Yet,"5.79%, 17 days","83.33%, Past 12 years, 6","Weekly, was CONFIRMED on 2026-04-28",No Cancellation Possible,"2026-05-15 (Price: 5.85), 5.79% above",17 days,5.59,No Information,No Information,No Information,No Information,25.65%/17.17%/19.6%,"26.08%, 32.1%",11.9 months/1.3 month/6.6 months,2027-09-27/2026-06-23/2027-02-08,8.63%,7.64%,0.99%,0.57,-0.12,5.7672/6.6139/7.4565/6.825/7.4565/8.4564/5.68,5.35/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"SPOT, Long, 2026-04-27 (Price: 495.82)",No Exit Yet,"-11.88%, 18 days","100.0%, Past 8 years, 4","Weekly, was CONFIRMED on 2026-04-27",No Cancellation Possible,"2026-05-15 (Price: 436.94), 11.88% below",18 days,508.84,No Information,No Information,No Information,No Information,46.58%/30.39%/34.75%,"0%, 45.57%",2.2 years/19 days/9.2 months,2029-06-17/2026-05-24/2027-05-31,22.69%,9.35%,13.34%,7.01,0.03,533.0561/668.1174/842.022/No Horizontal Resistance/842.022/896.959/579.05,422.61/118.6/456.7863/433.8097/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"BEL.NS, Long, 2026-04-27 (Price: 435.6)",No Exit Yet,"-2.74%, 18 days","100.0%, Past 23 years, 4","Weekly, was CONFIRMED on 2026-04-27",No Cancellation Possible,"2026-05-15 (Price: 423.65), 2.74% below",18 days,445.0,No Information,No Information,No Information,No Information,12184.83%/422.85%/6303.84%,"-0.0%, 73.8%",15.3 years/3 years/9.1 years,2048-02-28/2030-08-08/2039-04-24,33.1%,16.83%,16.27%,0.52,0.12,No Target/27895.127/456.8119/No Horizontal Resistance/456.8119/613.9011/No EMA 200 Target,404.75/61.7416/382.9941/287.8162/No F-Track Level/No F-Track Level/414.38,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"BDGI.TO, Long, 2026-04-24 (Price: 63.71)",2026-05-01 (Price: 78.36),"22.99%, 7 days","78.57%, Past 25 years, 14","Weekly, was CONFIRMED on 2026-04-24",No Cancellation Possible,"2026-05-15 (Price: 83.47), 31.02% above",21 days,62.38,No Information,No Information,No Information,No Information,37.5%/26.11%/30.68%,"45.17%, 49.58%",7.9 months/20 days/4.1 months,2027-04-02/2026-05-22/2026-10-17,7.19%,13.14%,-5.95%,0.36,0.06,66.7617/83.2562/79.9248/No Horizontal Resistance/79.9248/84.3122/67.92,60.49/24.32/58.0566/53.241/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"BBTC.NS, Long, 2026-04-24 (Price: 1492.7)",No Exit Yet,"2.02%, 21 days","85.71%, Past 23 years, 14","Weekly, was CONFIRMED on 2026-04-24",No Cancellation Possible,"2026-05-15 (Price: 1522.8), 2.02% above",21 days,1540.0,No Information,No Information,No Information,No Information,43.46%/33.1%/37.61%,"50.52%, 56.37%",3.2 years/11 days/10.3 months,2030-11-17/2026-05-09/2027-07-15,11.76%,15.96%,-4.2%,0.6,0.12,1575.8434/2054.1045/3412.111/2145.0/3412.111/3761.7441/1773.78,1375.0/846.25/1057.7422/973.2526/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"BRK-B, Long, 2026-04-23 (Price: 470.55)",No Exit Yet,"2.58%, 22 days","73.68%, Past 25 years, 19","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 482.7), 2.58% above",22 days,474.38,No Information,No Information,No Information,No Information,18.46%/13.14%/14.26%,"33.7%, 24.78%",1.3 year/1.5 month/6.6 months,2028-02-29/2026-06-27/2027-02-03,3.14%,6.76%,-3.62%,0.05,-0.22,476.1966/537.6504/630.85/512.2133/630.85/709.9376/489.85,468.49/268.082/449.7662/405.99/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"TSLA, Long, 2026-04-23 (Price: 373.72)",No Exit Yet,"12.98%, 22 days","100.0%, Past 15 years, 9","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 422.24), 12.98% above",22 days,402.58,No Information,No Information,No Information,No Information,58.23%/37.0%/42.1%,"-0.0%, 48.54%",1.3 year/13 days/6.2 months,2028-02-29/2026-05-11/2027-01-17,23.35%,27.41%,-4.06%,2.34,0.25,397.6755/531.0561/494.4819/487.1467/494.4819/553.1211/407.4,348.95/196.47/348.637/262.8246/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"HDFCBANK.NS, Long, 2026-04-23 (Price: 784.35)",No Exit Yet,"-2.15%, 22 days","83.33%, Past 25 years, 18","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 767.5), 2.15% below",22 days,797.1,No Information,No Information,No Information,No Information,44.95%/18.13%/21.62%,"28.44%, 32.67%",1.9 year/28 days/5.7 months,2029-01-07/2026-06-02/2026-12-26,11.02%,12.4%,-1.38%,0.59,-0.0,810.4689/953.9265/1098.0619/1009.6/1098.0619/1180.6259/929.75,750.9/640.9/765.1075/697.8792/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"FXI, Long, 2026-04-23 (Price: 36.49)",No Exit Yet,"-0.79%, 22 days","71.43%, Past 21 years, 14","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 36.2), 0.79% below",22 days,37.58,No Information,No Information,No Information,No Information,22.51%/20.77%/21.62%,"31.93%, 34.24%",3.2 years/4 days/1 year,2030-11-16/2026-04-28/2027-09-26,2.12%,2.33%,-0.21%,0.03,-0.18,37.4789/44.3791/90.5742/42.105/90.5742/95.3274/38.61,34.85/20.865/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"GLD, Long, 2026-04-23 (Price: 431.04)",No Exit Yet,"-3.19%, 22 days","87.5%, Past 21 years, 16","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 417.29), 3.19% below",22 days,443.13,No Information,No Information,No Information,No Information,13.15%/11.45%/12.26%,"21.9%, 24.36%",3.4 years/14 days/6.7 months,2031-02-28/2026-05-13/2027-02-08,7.89%,7.57%,0.32%,0.53,-0.24,443.8419/483.8855/520.3579/No Horizontal Resistance/520.3579/624.146/No EMA 200 Target,413.38/150.8/424.4974/381.6561/No F-Track Level/No F-Track Level/397.45,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"NFLX, Long, 2026-04-23 (Price: 92.82)",No Exit Yet,"-6.25%, 22 days","94.12%, Past 23 years, 17","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 87.02), 6.25% below",22 days,97.145,No Information,No Information,No Information,No Information,47.63%/34.53%/37.77%,"57.74%, 57.13%",2.3 years/15 days/6.5 months,2029-08-02/2026-05-14/2027-01-30,21.2%,21.21%,-0.01%,1.16,0.19,100.9046/127.8781/139.352/No Horizontal Resistance/139.352/152.4292/102.56,76.87/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"TCS.NS, Long, 2026-04-23 (Price: 2521.8)",No Exit Yet,"-10.22%, 22 days","93.33%, Past 21 years, 15","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 2264.0), 10.22% below",22 days,2587.1001,No Information,No Information,No Information,No Information,27.23%/23.88%/25.06%,"39.64%, 39.45%",1.6 year/1.9 month/6.9 months,2028-08-04/2026-07-14/2027-02-16,13.37%,10.07%,3.3%,0.84,-0.01,2683.1952/3153.7631/5901.7523/4543.575/5901.7523/6711.0756/2923.62,2389.8/No Horizontal Support/2286.8248/1821.1782/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"RELIANCE.NS, Long, 2026-04-23 (Price: 1343.4)",No Exit Yet,"-0.52%, 22 days","100.0%, Past 25 years, 5","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 1336.4), 0.52% below",22 days,1363.2,No Information,No Information,No Information,No Information,53.73%/49.11%/50.39%,"-0.0%, 61.78%",9.6 years/1.4 year/4.1 years,2040-01-05/2028-04-20/2032-02-27,8.29%,11.94%,-3.65%,1.33,0.07,1393.9118/2020.3393/1879.7264/1610.3/1879.7264/2065.5547/1431.86,1200.1/1024.7604/1288.3015/1032.6763/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"BABA, Long, 2026-04-23 (Price: 131.7)",No Exit Yet,"0.68%, 22 days","87.5%, Past 11 years, 8","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 132.59), 0.68% above",22 days,140.465,No Information,No Information,No Information,No Information,39.42%/27.56%/30.03%,"41.17%, 43.58%",2.1 years/1.5 month/8.5 months,2029-04-22/2026-06-27/2027-04-27,12.12%,2.08%,10.04%,0.59,-0.11,133.6887/171.2495/399.1612/181.595/399.1612/524.2534/149.14,122.05/67.495/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"BTI, Long, 2026-04-23 (Price: 57.28)",2026-05-13 (Price: 65.35),"14.09%, 20 days","78.57%, Past 25 years, 14","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 65.09), 13.63% above",22 days,57.05,No Information,No Information,No Information,No Information,16.61%/15.25%/15.73%,"25.39%, 28.78%",1.8 year/2.3 months/7.3 months,2028-11-16/2026-07-31/2027-03-06,5.58%,5.81%,-0.23%,0.28,-0.2,58.3683/66.2901/82.226/59.135/82.226/92.0468/No EMA 200 Target,56.68/28.5067/52.4418/49.3734/No F-Track Level/No F-Track Level/56.98,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"GILD, Long, 2026-04-23 (Price: 133.64)",No Exit Yet,"-3.04%, 22 days","84.62%, Past 25 years, 13","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 129.58), 3.04% below",22 days,138.055,No Information,No Information,No Information,No Information,27.78%/20.58%/22.97%,"32.16%, 40.82%",3.3 years/2 days/10.7 months,2031-01-07/2026-04-25/2027-07-31,8.3%,11.19%,-2.89%,0.5,-0.01,141.1639/164.3371/154.7608/No Horizontal Resistance/154.7608/163.0355/No EMA 200 Target,112.1/57.18/121.083/104.5806/No F-Track Level/No F-Track Level/127.85,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"MCD, Long, 2026-04-23 (Price: 302.53)",No Exit Yet,"-8.64%, 22 days","81.82%, Past 25 years, 22","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 276.39), 8.64% below",22 days,312.15,No Information,No Information,No Information,No Information,18.7%/13.73%/14.53%,"30.12%, 32.62%",3.9 years/13 days/7.4 months,2031-11-16/2026-05-11/2027-03-10,7.58%,6.73%,0.85%,0.37,-0.21,315.6901/346.4876/370.0426/321.444/370.0426/590.3302/308.5,297.01/230.37/254.2758/233.8976/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"PG, Long, 2026-04-23 (Price: 145.71)",No Exit Yet,"-2.84%, 22 days","84.21%, Past 25 years, 19","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 141.57), 2.84% below",22 days,146.06,No Information,No Information,No Information,No Information,13.34%/11.61%/12.2%,"36.08%, 18.58%",2.3 years/1.9 month/9.5 months,2029-08-02/2026-07-14/2027-06-09,5.16%,4.22%,0.94%,0.22,-0.35,147.9248/163.4866/186.6499/179.4533/186.6499/209.3631/150.06,142.71/130.72/140.2317/117.5404/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"EBO.NZ, Long, 2026-04-23 (Price: 21.21)",No Exit Yet,"-1.32%, 22 days","75.0%, Past 25 years, 16","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 20.93), 1.32% below",22 days,22.23,No Information,No Information,No Information,No Information,16.66%/14.22%/15.17%,"22.77%, 29.62%",1.6 year/1.4 month/8.1 months,2028-08-04/2026-06-22/2027-04-09,5.01%,6.6%,-1.59%,0.21,-0.21,21.6809/24.4276/51.6772/46.625/51.6772/55.325/27.8,No Recent Minima/No Horizontal Support/19.4238/18.0692/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"AIA.NZ, Long, 2026-04-23 (Price: 8.2)",No Exit Yet,"2.2%, 22 days","81.25%, Past 25 years, 16","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 8.38), 2.2% above",22 days,8.3,No Information,No Information,No Information,No Information,18.54%/15.14%/16.11%,"24.06%, 27.39%",2.3 years/1 month/10.7 months,2029-08-02/2026-06-05/2027-07-31,6.04%,5.26%,0.78%,0.32,-0.22,8.3943/9.521/11.1706/8.953/11.1706/12.8535/No EMA 200 Target,7.97/7.0/7.3934/6.6643/No F-Track Level/No F-Track Level/8.12,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"FRW.NZ, Long, 2026-04-23 (Price: 12.56)",No Exit Yet,"5.1%, 22 days","72.73%, Past 22 years, 11","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 13.2), 5.1% above",22 days,12.25,No Information,No Information,No Information,No Information,18.75%/15.02%/16.09%,"29.44%, 28.16%",3.9 years/2.4 months/10.5 months,2031-11-16/2026-08-05/2027-07-23,3.57%,6.38%,-2.81%,0.09,-0.19,12.8212/14.5809/16.2179/14.94/16.2179/21.849/13.33,12.25/7.405/11.0078/7.8689/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"SUM.NZ, Long, 2026-04-23 (Price: 8.31)",No Exit Yet,"-13.48%, 22 days","87.5%, Past 14 years, 8","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 7.19), 13.48% below",22 days,8.3,No Information,No Information,No Information,No Information,20.09%/17.11%/18.15%,"23.37%, 25.44%",11 months/3 months/6.3 months,2027-08-13/2026-08-31/2027-01-21,9.34%,8.56%,0.78%,0.78,-0.12,8.4529/9.8183/19.8479/12.55/19.8479/26.5969/10.85,8.25/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"KXS.TO, Long, 2026-04-23 (Price: 139.76)",No Exit Yet,"-0.62%, 22 days","87.5%, Past 11 years, 8","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 138.89), 0.62% below",22 days,147.0,No Information,No Information,No Information,No Information,28.73%/23.65%/25.58%,"35.09%, 34.61%",1 year/22 days/6.8 months,2027-09-26/2026-05-24/2027-02-12,11.17%,15.09%,-3.92%,0.6,0.07,148.7466/175.5106/256.6637/209.885/256.6637/289.1348/163.11,123.77/118.35/123.9058/118.5983/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"TRI.TO, Long, 2026-04-23 (Price: 123.51)",No Exit Yet,"-7.65%, 22 days","84.62%, Past 23 years, 13","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 114.06), 7.65% below",22 days,127.69,No Information,No Information,No Information,No Information,16.13%/14.49%/15.19%,"22.4%, 27.34%",1.5 year/29 days/5.2 months,2028-06-13/2026-06-04/2026-12-04,8.93%,4.49%,4.44%,0.55,-0.25,127.2153/142.2712/293.2329/240.8933/293.2329/455.2123/178.34,113.99/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"BYDDY, Long, 2026-04-23 (Price: 13.15)",No Exit Yet,"-7.53%, 22 days","81.82%, Past 16 years, 11","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 12.16), 7.53% below",22 days,14.08,No Information,No Information,No Information,No Information,56.12%/33.38%/40.55%,"49.5%, 56.65%",1.4 year/1.1 month/6.6 months,2028-04-20/2026-06-09/2027-02-03,9.44%,6.53%,2.91%,0.42,-0.0,13.7904/18.4823/17.0759/13.9472/17.0759/19.2153/No EMA 200 Target,11.83/7.1633/12.4728/9.6555/No F-Track Level/No F-Track Level/13.1,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"NVO, Long, 2026-04-23 (Price: 38.52)",2026-05-11 (Price: 46.4),"20.46%, 18 days","73.68%, Past 25 years, 19","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 44.74), 16.15% above",22 days,40.51,No Information,No Information,No Information,No Information,25.44%/19.64%/20.92%,"35.5%, 38.06%",11.8 months/2 months/6.1 months,2027-09-17/2026-07-18/2027-01-13,5.17%,9.21%,-4.04%,0.21,-0.06,39.3906/46.5784/157.4212/139.01/157.4212/No Next Fib Ext/49.13,36.04/No Horizontal Support/37.3162/32.5538/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"NOVA.F, Long, 2026-04-23 (Price: 32.66)",2026-05-06 (Price: 39.32),"20.39%, 13 days","80.0%, Past 20 years, 15","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 38.2), 16.96% above",22 days,34.12,No Information,No Information,No Information,No Information,39.56%/19.8%/22.3%,"34.96%, 37.68%",1.8 year/16 days/6.7 months,2028-11-16/2026-05-16/2027-02-08,8.66%,10.15%,-1.49%,0.42,-0.04,33.8782/39.9432/138.0871/126.5/138.0871/146.706/42.04,31.2/No Horizontal Support/28.7825/27.6391/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"NAUKRI.NS, Long, 2026-04-23 (Price: 1018.05)",No Exit Yet,"-8.84%, 22 days","88.24%, Past 19 years, 17","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 928.1), 8.84% below",22 days,1054.55,No Information,No Information,No Information,No Information,33.93%/24.59%/27.6%,"46.3%, 45.06%",1.5 year/6 days/5.5 months,2028-06-13/2026-05-01/2026-12-17,15.95%,13.35%,2.6%,0.71,0.05,1067.5272/1299.0318/2223.4618/1483.595/2223.4618/2377.3661/1241.81,952.4/662.12/920.5126/832.4874/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
PULSEGAUGE,"PERSISTENT.NS, Long, 2026-04-23 (Price: 5065.2002)",No Exit Yet,"-7.17%, 22 days","90.0%, Past 16 years, 10","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-15 (Price: 4702.1001), 7.17% below",22 days,5451.0,No Information,No Information,No Information,No Information,33.14%/20.91%/24.22%,"31.55%, 31.1%",10.5 months/11 days/3.8 months,2027-07-23/2026-05-08/2026-10-05,12.35%,18.38%,-6.03%,0.77,0.13,5274.8995/6291.9917/9957.5854/6693.95/9957.5854/15965.083/5548.85,4638.8/1548.5125/3950.0879/2531.9096/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets),No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,No Information,11.63%,No Information,No Information
