Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
BASELINEDIVERGENCE,"^NDX, Long, 2026-02-01 (Price: 25552.3906)",2026-06-17 (Price: 29670.9473),"16.12%, 4.5 months","85.71%, Past 10 years, 70","Weekly, was CONFIRMED on 2026-02-01",Already confirmed,"2026-06-17 (Price: 29670.9473), 16.12% above",4.5 months,25631.0098,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,44.87%/0.79%/10.12%,"13.31%, 27.32%",7.2 months/2.1 months/3.9 months,2026-12-10/2026-05-03/2026-07-20,22.21%,13.97%,8.24%,0.8,0.91,28715.7766/28138.2925/33965.62/No Horizontal Resistance/33965.62/36701.6323/25795.98,17397.7/10555.915/25025.4383/22796.2371/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
TRENDPULSE,"GS, Long, 2026-01-18 (Price: 962.0)",2026-06-17 (Price: 1099.14),"14.26%, 5 months","100.0%, Past 10 years, 15","Weekly, is CONFIRMED on 2026-01-16",Already confirmed,"2026-06-17 (Price: 1099.14), 14.26% above",5 months,934.0,No Information,No Information,No Information,No Information,No Information,14.26% above/12.63% above/14.26% above,16.64%/3.13%/6.71%,"-0.0%, 44.52%",1.5 year/1.2 month/3.9 months,2028-03-10/2026-03-11/2026-07-06,8.19%,9.11%,-0.92%,1.21,0.47,No Target/1026.5502/1437.86/No Horizontal Resistance/No Target/1236.8362/No EMA 200 Target,470.81/288.555/794.5775/634.5288/No F-Track Level/No F-Track Level/727.07,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2025-11-30 (Price: 168.95)",2026-06-17 (Price: 217.64),"28.82%, 6.6 months","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2026-06-17 (Price: 217.64), 28.82% above",6.6 months,157.19,No Information,No Information,No Information,No Information,No Information,38.89% above/28.82% above/28.82% above,28.7%/8.86%/18.76%,"5.23%, 30.62%",1.5 year/5.1 months/9.5 months,2028-01-21/2026-07-09/2027-01-16,7.48%,7.8%,-0.32%,0.92,0.46,188.1765/200.645/259.77/No Horizontal Resistance/188.6608/207.1743/No EMA 200 Target,118.77/82.9367/134.0186/119.9028/No F-Track Level/No F-Track Level/138.03,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
PULSEGAUGE,"CRM, Long, 2025-10-10 (Price: 241.68)",2026-06-17 (Price: 155.02),"-35.86%, 8.3 months","83.33%, Past 21 years, 18","Weekly, was CONFIRMED on 2025-10-10",No Cancellation Possible,"2026-06-17 (Price: 155.02), 35.86% below",8.3 months,239.33,No Information,No Information,No Information,No Information,No Information,No Information,38.27%/26.36%/28.79%,"40.81%, 50.47%",1.4 year/1.1 month/4.8 months,2027-10-08/2025-11-26/2026-05-06,12.45%,12.8%,-0.35%,0.52,0.05,245.1119/311.2597/354.7868/368.045/354.7868/400.2507/No EMA 200 Target,240.36/156.1/209.3181/186.7031/No F-Track Level/No F-Track Level/216.88,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
TRENDPULSE,"2807.HK, Long, 2025-09-21 (Price: 64.54)",2026-06-17 (Price: 64.7),"0.25%, 9 months","100.0%, Past 10 years, 8","Weekly, is CONFIRMED on 2025-09-19",Already confirmed,"2026-06-17 (Price: 64.7), 0.25% above",9 months,59.8,No Information,No Information,No Information,No Information,No Information,16.33% above/0.84% above/0.25% above,26.01%/10.98%/16.86%,"-0.0%, 37.63%",1 year/1.6 month/5.2 months,2027-02-24/2025-11-29/2026-05-04,20.69%,1.34%,19.35%,1.04,0.07,65.1854/75.4214/71.78/69.42/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,44.38/35.45/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/49.51,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"JETS, Long, 2024-11-30 (Price: 24.55)",2026-06-17 (Price: 30.25),"23.22%, 1.6 year","75.0%, Past 20 years, 4","Monthly, is CONFIRMED on 2024-11-30",Already confirmed,"2026-06-17 (Price: 30.25), 23.22% above",1.6 year,22.81,No Information,No Information,No Information,No Information,No Information,33.03% above/23.22% above/23.22% above,22.2%/22.2%/22.2%,"3.13%, 30.25%",6.1 months/6.1 months/6.1 months,2025-08-22 (Max),11.2%,0.47%,10.73%,0.28,0.03,No Target/30.0001/29.24/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,18.7/11.26/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/20.31,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"RINF, Long, 2024-10-13 (Price: 33.01)",2026-06-17 (Price: 32.45),"-1.7%, 1.7 year","90.0%, Past 10 years, 10","Weekly, is CONFIRMED on 2024-10-11",Already confirmed,"2026-06-17 (Price: 32.45), 1.7% below",1.7 year,32.68,No Information,No Information,No Information,No Information,No Information,0.34% below/1.4% below/1.7% below,4.91%/1.48%/3.43%,"20.02%, 29.23%",10.7 months/1.2 month/5.6 months,2026-01-20/2024-12-04/2025-06-13,0.41%,-0.95%,1.36%,-0.17,-0.45,33.5184/34.1422/34.43/35.755/41.8158/48.2716/No EMA 200 Target,31.41/26.825/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/32.53,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"ENZL, Long, 2024-09-30 (Price: 49.42)",2026-06-17 (Price: 44.8724),"-9.2%, 1.7 year","100.0%, Past 20 years, 5","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2026-06-17 (Price: 44.8724), 9.2% below",1.7 year,49.2,No Information,No Information,No Information,No Information,No Information,8.89% below/9.7% below/9.2% below,18.88%/13.45%/17.07%,"-0.0%, 22.82%",1.5 year/1 year/1.2 year,2026-11-21/2026-03-05/2026-06-17,5.74%,1.47%,4.27%,1.01,-0.04,No Target/57.856/51.78/65.1933/79.7363/84.688/No EMA 200 Target,41.64/43.9425/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/46.44,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"ATD.TO, Long, 2023-12-31 (Price: 78.03)",2026-06-17 (Price: 83.62),"7.16%, 2.5 years","100.0%, Past 20 years, 13","Monthly, is CONFIRMED on 2023-12-31",Already confirmed,"2026-06-17 (Price: 83.62), 7.16% above",2.5 years,77.26,No Information,No Information,No Information,No Information,No Information,7.16% above/8.04% above/7.16% above,32.26%/9.09%/17.41%,"-0.0%, 18.24%",1.4 year/5 months/8.4 months,2025-12-28/2024-08-04/2024-12-30,13.16%,13.89%,-0.73%,1.92,0.69,101.2361/91.615/124.56/No Horizontal Resistance/85.3936/96.14/No EMA 200 Target,38.63/39.8362/59.8475/53.4732/No F-Track Level/No F-Track Level/70.09,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"BYD.TO, Long, 2023-12-31 (Price: 278.49)",2026-06-17 (Price: 129.03),"-53.67%, 2.5 years","100.0%, Past 20 years, 16","Monthly, is CONFIRMED on 2023-12-31",Already confirmed,"2026-06-17 (Price: 129.03), 53.67% below",2.5 years,258.84,No Information,No Information,No Information,No Information,No Information,50.13% below/53.67% below/53.67% below,21.68%/5.8%/10.46%,"-0.0%, 33.29%",1.1 year/5.1 months/9.9 months,2025-07-26/2024-08-08/2025-03-05,13.56%,9.1%,4.46%,0.84,0.45,411.3297/307.6201/298.58/No Horizontal Resistance/312.8053/367.2583/No EMA 200 Target,138.66/166.48/229.0045/147.1212/No F-Track Level/No F-Track Level/241.57,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
FRACTAL TRACK,"BTC-USD, Long, 2026-06-17 (Price: 65706.6172)",No Exit Yet,"0.0%, 0 days","83.33%, Past 11 years, 6","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 59108.918 prior to 2026-06-19,"2026-06-17 (Price: 65706.6172), 0.0% below",0 days,65710.0938,No Information,No Information,No Information,"88.6% (Price: 57907.9971), 13.47% above, Upmove Bounce Back","2024-08-11 (Price: 49121.2383), 2025-10-12 (Price: 126198.0703)",No Information,23.7%/15.62%/20.0%,"5.43%, 65.2%",2 years/14 days/6.6 months,2029-04-24/2026-07-07/2027-03-30,17.51%,37.63%,-20.12%,0.97,1.37,No Target/78847.9406/111952.72/124582.2656/117228.5171/177451.6084/78556.67,61579.05/18304.4229/No F-Stack Support/No F-Stack Support/57847.8738/39267.2379/No EMA 200 Stop Loss,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets)
FRACTAL TRACK,"XLU, Long, 2026-06-17 (Price: 44.46)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 21","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 43.07 prior to 2026-06-19,"2026-06-17 (Price: 44.46), 0.0% below",0 days,44.48,No Information,No Information,No Information,"38.2% (Price: 43.1052), 3.14% above, Upmove Bounce Back","2025-04-13 (Price: 35.51), 2026-03-01 (Price: 47.8)",No Information,18.94%/4.73%/14.27%,"0%, 42.71%",6.5 years/4.2 months/1.3 year,2035-09-27/2026-12-16/2028-04-24,10.6%,3.87%,6.73%,1.88,0.16,45.7805/50.8044/51.83/47.3425/60.8844/89.6256/44.54,43.87/29.8725/43.1213/32.1431/42.9698/40.0015/No EMA 200 Stop Loss,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets)
FRACTAL TRACK,"XLF, Long, 2026-06-17 (Price: 54.05)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 18","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 50.52 prior to 2026-06-19,"2026-06-17 (Price: 54.05), 0.0% below",0 days,53.76,No Information,No Information,No Information,"23.66% (Price: 50.1484), 7.78% above, Upmove Bounce Back","2022-10-16 (Price: 29.59), 2026-01-11 (Price: 56.52)",No Information,18.9%/6.5%/15.52%,"-0.0%, 39.33%",2.9 years/2.1 months/1.1 year,2030-08-07/2026-09-16/2028-01-11,11.13%,2.29%,8.84%,2.46,0.1,59.6171/62.4386/70.21/No Horizontal Resistance/59.6731/64.3957/No EMA 200 Target,47.81/30.1167/49.3988/43.6866/50.1484/46.2327/52.55,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets)
FRACTAL TRACK,"BTI, Long, 2026-06-17 (Price: 59.49)",No Exit Yet,"0.0%, 0 days","92.31%, Past 20 years, 13","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 57.78 prior to 2026-06-19,"2026-06-17 (Price: 59.49), 0.0% below",0 days,62.13,No Information,No Information,No Information,"23.66% (Price: 58.0608), 2.46% above, Upmove Bounce Back","2024-04-21 (Price: 28.25), 2026-05-17 (Price: 67.3)",No Information,18.23%/0.47%/14.35%,"9.4%, 36.12%",3.2 years/3.3 months/1.4 year,2031-01-10/2026-11-07/2028-06-14,7.57%,2.98%,4.59%,0.67,0.12,64.5645/68.0268/82.92/No Horizontal Resistance/79.4263/92.0024/No EMA 200 Target,56.68/28.5067/53.9498/50.4772/58.0608/52.3829/57.53,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets)
FRACTAL TRACK,"RHHBY, Long, 2026-06-17 (Price: 51.15)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 13","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 48.1 prior to 2026-06-19,"2026-06-17 (Price: 51.15), 0.0% below",0 days,51.43,No Information,No Information,No Information,"38.2% (Price: 48.7597), 4.9% above, Upmove Bounce Back","2024-05-05 (Price: 29.2), 2026-03-01 (Price: 60.85)",No Information,20.21%/8.21%/16.06%,"0%, 31.38%",5.3 years/3 months/2.3 years,2034-01-09/2026-10-25/2029-09-26,7.44%,3.28%,4.16%,1.06,0.13,55.7023/59.3647/70.14/52.46/65.2057/86.6196/No EMA 200 Target,47.39/34.5167/41.5794/31.0544/48.7597/45.025/49.6,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets)
DELTADRIFT,"ETH-USD, Long, 2026-06-17 (Price: 1794.45)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 4","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price below 1758.7336 or above 1794.45 prior to 2026-06-19,"2026-06-17 (Price: 1794.45), 0.0% below",0 days,1724.4359,No Information,No Information,No Information,No Information,No Information,No Information,33.31%/13.05%/23.33%,"0%, 21.37%",1.6 month/14 days/1.1 month,2026-08-25/2026-07-07/2026-08-03,28.57%,18.28%,10.29%,2.73,0.93,2570.1907/2213.0952/2391.64/4922.7188/5483.4169/5888.6495/2426.77,1589.72/1370.4997/No F-Stack Support/No F-Stack Support/1793.4297/No stop loss/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets)
TRENDPULSE,"^TNX, Long, 2026-06-17 (Price: 4.463)",No Exit Yet,"0.0%, 0 days","85.71%, Past 20 years, 14","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 4.457 prior to 2026-06-30,"2026-06-17 (Price: 4.463), 0.0% below",0 days,4.457,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,48.31%/4.17%/29.27%,"56.79%, 83.03%",1.4 year/4.1 months/6.5 months,2028-06-14/2026-12-10/2027-03-26,0.6%,-0.57%,1.17%,0.28,0.01,5.2851/5.7693/4.67/4.6918/18.6/21.2307/No EMA 200 Target,3.96/1.6875/3.9466/3.3776/No stop loss/No stop loss/4.21,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"SOXX, Long, 2026-06-17 (Price: 599.73)",No Exit Yet,"0.0%, 0 days","70.0%, Past 20 years, 10","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 563.515 prior to 2026-06-30,"2026-06-17 (Price: 599.73), 0.0% below",0 days,563.515,No Information,No Information,No Information,No Information,No Information,29.97% above/2.18% above/0.0% below,26.25%/7.49%/19.23%,"12.25%, 59.88%",6.1 months/5 months/5.4 months,2027-03-09/2027-01-20/2027-02-06,-2.14%,8.75%,-10.89%,0.21,0.44,731.6706/715.0581/944.26/No Horizontal Resistance/617.6671/674.379/No EMA 200 Target,183.84/110.475/537.0952/505.7611/515.8183/445.8213/358.17,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2026-06-17 (Price: 121.84)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 22","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 118.0 prior to 2026-06-19,"2026-06-17 (Price: 121.84), 0.0% below",0 days,118.0,No Information,No Information,No Information,No Information,No Information,8.44% above/2.92% above/0.0% below,12.4%/0.79%/5.16%,"0%, 33.13%",1.1 year/28 days/3.4 months,2028-01-11/2026-07-27/2026-11-11,7.64%,2.82%,4.82%,1.33,0.06,127.6396/128.1269/156.47/No Horizontal Resistance/No Target/122.7366/No EMA 200 Target,93.61/62.2517/105.6031/95.6649/106.3249/96.5875/99.27,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"TLT, Long, 2026-06-17 (Price: 86.33)",No Exit Yet,"0.0%, 0 days","79.31%, Past 10 years, 29","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 85.959 prior to 2026-06-19,"2026-06-17 (Price: 86.33), 0.0% below",0 days,85.959,No Information,No Information,No Information,No Information,No Information,0.65% above/0.16% above/0.0% below,14.95%/2.35%/6.28%,"39.18%, 46.07%",6.5 months/28 days/2.9 months,2027-03-26/2026-07-27/2026-10-21,-4.23%,-0.5%,-3.74%,-0.29,-0.3,86.7099/91.7515/123.87/153.455/183.2134/206.1357/87.92,83.66/83.7/No F-Stack Support/No F-Stack Support/No stop loss/No stop loss/No EMA 200 Stop Loss,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"NIFTY_MIDCAP_100.NS, Long, 2026-06-17 (Price: 62123.3516)",No Exit Yet,"0.0%, 0 days","70.59%, Past 20 years, 17","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 61978.1992 prior to 2026-06-30,"2026-06-17 (Price: 62123.3516), 0.0% below",0 days,61978.1992,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,29.99%/6.21%/19.51%,"37.19%, 65.48%",10.1 months/4.1 months/7.2 months,2027-08-29/2026-12-10/2027-04-25,10.52%,9.86%,0.66%,0.09,0.54,78287.8477/74243.6175/62841.79/No Horizontal Resistance/72577.1591/79594.0726/No EMA 200 Target,52650.0/26608.2998/51420.3721/37395.584/59112.0099/56779.5321/59073.75,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"ATZ.TO, Long, 2026-06-17 (Price: 163.13)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 4","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 157.1141 prior to 2026-06-30,"2026-06-17 (Price: 163.13), 0.0% below",0 days,153.49,No Information,No Information,No Information,No Information,No Information,0.0% below/3.12% above/0.0% below,43.48%/9.72%/18.16%,"0%, 27.64%",7.1 months/5 months/6.5 months,2027-04-21/2027-01-20/2027-03-26,19.36%,16.18%,3.18%,0.95,0.72,296.2115/192.7544/251.3/No Horizontal Resistance/164.6254/250.1031/No EMA 200 Target,21.57/31.98/111.7977/79.1477/138.1191/115.7493/116.43,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"PPL.TO, Long, 2026-06-17 (Price: 65.32)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 64.72 prior to 2026-06-30,"2026-06-17 (Price: 65.32), 0.0% below",0 days,64.72,No Information,No Information,No Information,No Information,No Information,3.31% above/0.83% below/0.0% below,20.68%/3.94%/10.3%,"-0.0%, 19.92%",2.5 years/5.1 months/11.3 months,2030-01-10/2027-01-24/2027-10-21,6.43%,5.15%,1.28%,1.04,0.26,73.9488/72.048/77.72/No Horizontal Resistance/No Target/80.6453/No EMA 200 Target,51.13/37.49/54.5176/No stop loss/64.4348/61.3713/57.81,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"WFG.TO, Long, 2026-06-17 (Price: 99.42)",No Exit Yet,"0.0%, 0 days","95.65%, Past 10 years, 23","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 97.22 prior to 2026-06-19,"2026-06-17 (Price: 99.42), 0.0% below",0 days,97.22,No Information,No Information,No Information,No Information,No Information,3.0% above/0.29% above/0.0% below,26.97%/4.35%/16.74%,"7.37%, 61.12%",10.3 months/1.2 month/3.9 months,2027-09-07/2026-08-08/2026-12-03,13.39%,5.58%,7.81%,1.17,0.31,103.2477/116.0629/124.53/131.52/159.6818/186.4187/No EMA 200 Target,81.57/80.9467/89.153/80.7407/No stop loss/No stop loss/90.71,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
DELTADRIFT,"BAC, Short, 2026-06-15 (Price: 55.87)",No Exit Yet,"-1.18%, 2 days","90.0%, Past 4 years, 10","Daily, was CONFIRMED on 2026-06-15",Already confirmed,"2026-06-17 (Price: 56.53), 1.18% above",2 days,56.6188,No Information,No Information,No Information,No Information,No Information,No Information,3.17%/0.85%/1.95%,"3.37%, 4.81%",1.1 month/1 day/10 days,2026-08-01/2026-06-16/2026-06-29,7.35%,3.82%,3.53%,0.71,0.15,53.529/54.7805/54.15/29.49/54.1889/No Target/52.2,56.02/No Horizontal Resistance/72.41/85.2389/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.41%/34/4 days (Across ALL Assets),62.71%/118/6 days (Across ALL Assets)
DELTADRIFT,"CNR.TO, Short, 2026-06-03 (Price: 165.97)",2026-06-15 (Price: 164.27),"1.02%, 12 days","100.0%, Past 4 years, 7","Daily, was CONFIRMED on 2026-06-03",Already confirmed,"2026-06-17 (Price: 160.96), 3.02% below",14 days,167.25,No Information,No Information,No Information,No Information,No Information,No Information,3.03%/0.97%/1.95%,"0%, 5.6%",28 days/2 days/10 days,2026-07-13/2026-06-05/2026-06-17,6.57%,3.82%,2.75%,2.39,-0.02,160.9577/162.7336/161.85/128.224/136.9828/86.815/141.95,167.82/171.0825/218.156/349.4971/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.41%/34/4 days (Across ALL Assets),62.71%/118/6 days (Across ALL Assets)
FRACTAL TRACK,"EURUSD=X, Short, 2026-06-17 (Price: 1.1506)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 26 years, 6","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price > 1.2024 prior to 2026-06-30,"2026-06-17 (Price: 1.1506), 0.0% below",0 days,1.1637,No Information,No Information,No Information,"88.6% (Price: 1.1095), 3.7% above, Upmove Break Below","2024-09-30 (Price: 1.1003), 2025-01-31 (Price: 1.0534)",No Information,6.79%/0.12%/3.92%,"0%, 6.95%",4.1 months/29 days/2.4 months,2026-12-10/2026-07-29/2026-09-29,5.31%,4.88%,0.43%,1.33,-0.5,1.1173/1.1055/1.12/1.0207/No F-Stack Support/No F-Stack Support/No EMA 200 Target,1.2/1.1894/1.7416/2.0466/1.1589/No stop loss/1.17,87.5%/8/1.4 month (Across ALL Assets),68.0%/25/1.2 month (Across ALL Assets)
