Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"ASML, Long, 2026-04-30 (Price: 1438.99)",No Exit Yet,"-3.67%, 4 days","100.0%, Past 5 years, 14","Daily, was CONFIRMED on 2026-04-30",Already confirmed,"2026-05-04 (Price: 1386.21), 3.67% below",4 days,1414.295,No Information,No Information,No Information,"23.66% (Price: 1342.8591), 3.23% above, Upmove Bounce Back","2025-08-01 (Price: 683.48), 2026-02-25 (Price: 1547.22)",No Information,15.95%/4.96%/10.88%,"-0.0%, 53.28%",2.2 years/13 days/6.9 months,2029-06-20/2026-05-18/2027-02-23,23.97%,10.38%,13.59%,0.43,0.51,1552.2385/1595.5521/1957.23/No Horizontal Resistance/1508.8624/1630.5302/No EMA 200 Target,1384.56/576.784/1338.7292/1224.19/No F-Track Level/No F-Track Level/1119.45,93.11%/305/4.3 months (Across ALL Assets),51.02%/49/5.6 months (Across ALL Assets)
FRACTAL TRACK,"JD, Long, 2026-04-30 (Price: 30.32)",No Exit Yet,"-0.92%, 4 days","100.0%, Past 5 years, 11","Daily, was CONFIRMED on 2026-04-30",Already confirmed,"2026-05-04 (Price: 30.04), 0.92% below",4 days,29.76,No Information,No Information,No Information,"38.2% (Price: 29.169), 2.99% above, Upmove Bounce Back","2026-03-05 (Price: 24.508), 2026-04-17 (Price: 32.05)",No Information,16.81%/10.09%/12.93%,"-0.0%, 44.3%",1.2 year/10 days/3.3 months,2028-01-15/2026-05-14/2026-09-20,21.16%,-12.92%,34.08%,0.56,-0.19,31.2599/34.2404/34.85/80.755/97.2627/102.2552/30.57,29.7/24.216/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,93.11%/305/4.3 months (Across ALL Assets),51.02%/49/5.6 months (Across ALL Assets)
FRACTAL TRACK,"MCY.NZ, Long, 2026-04-30 (Price: 6.7)",No Exit Yet,"1.34%, 4 days","83.33%, Past 12 years, 6","Monthly, was CONFIRMED on 2026-04-30",Already confirmed,"2026-05-04 (Price: 6.79), 1.34% above",4 days,6.29,No Information,No Information,No Information,"50% (Price: 6.23), 8.99% above, Upmove Bounce Back","2025-03-31 (Price: 5.5), 2025-09-30 (Price: 6.96)",No Information,37.98%/37.98%/37.98%,"10.3%, 15.58%",1 year/1 year/1 year,2027-10-03 (Max),5.52%,5.59%,-0.07%,0.16,0.29,6.9848/9.2447/7.58/7.072/7.8394/8.9737/No EMA 200 Target,6.24/5.13/6.4223/5.8309/No F-Track Level/No F-Track Level/6.45,89.19%/37/1.4 year (Across ALL Assets),57.63%/59/9.4 months (Across ALL Assets)
FRACTAL TRACK,"WCN.TO, Long, 2026-04-30 (Price: 223.76)",No Exit Yet,"-2.32%, 4 days","80.0%, Past 24 years, 5","Monthly, was CONFIRMED on 2026-04-30",Already confirmed,"2026-05-04 (Price: 218.57), 2.32% below",4 days,226.05,No Information,No Information,No Information,"38.2% (Price: 214.3702), 1.96% above, Upmove Bounce Back","2020-03-31 (Price: 100.55), 2025-04-30 (Price: 284.725)",No Information,21.48%/20.83%/21.21%,"4.1%, 15.28%",1.9 year/1 month/9.8 months,2029-01-14/2026-06-12/2027-06-29,6.78%,8.64%,-1.86%,0.26,0.49,277.0149/271.2195/334.26/252.7/354.4788/566.6704/237.68,179.56/148.255/223.3373/142.2872/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,89.19%/37/1.4 year (Across ALL Assets),57.63%/59/9.4 months (Across ALL Assets)
DELTADRIFT,"MCD, Long, 2026-04-30 (Price: 293.59)",No Exit Yet,"-3.23%, 4 days","75.0%, Past 4 years, 16","Daily, was CONFIRMED on 2026-04-30",Already confirmed,"2026-05-04 (Price: 284.1), 3.23% below",4 days,290.55,No Information,No Information,No Information,No Information,No Information,No Information,4.76%/1.35%/2.71%,"6.54%, 6.54%",13 days/1 day/7 days,2026-05-18/2026-05-01/2026-05-10,5.25%,4.1%,1.15%,0.27,0.18,310.9412/301.5463/306.24/321.444/370.0426/590.3302/309.41,290.08/230.37/254.2758/233.8976/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
TRENDPULSE,"CVS, Long, 2026-04-29 (Price: 83.9)",No Exit Yet,"-2.25%, 5 days","95.45%, Past 4 years, 22","Daily, is CONFIRMED on 2026-04-29",Already confirmed,"2026-05-04 (Price: 82.01), 2.25% below",5 days,81.22,No Information,No Information,No Information,No Information,No Information,4.66% above/2.25% below/2.25% below,9.32%/1.09%/4.46%,"17.9%, 26.0%",2.1 months/6 days/22 days,2026-07-29/2026-05-07/2026-05-30,16.07%,2.3%,13.77%,0.88,0.11,88.2544/87.6419/83.96/106.045/116.3721/144.3517/No EMA 200 Target,70.08/58.425/76.2419/70.3769/No F-Track Level/No F-Track Level/75.41,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"RELIANCE.NS, Long, 2026-04-29 (Price: 1425.4)",No Exit Yet,"2.64%, 5 days","88.46%, Past 4 years, 26","Daily, is CONFIRMED on 2026-04-29",Already confirmed,"2026-05-04 (Price: 1463.1), 2.64% above",5 days,1392.0,No Information,No Information,No Information,No Information,No Information,5.34% above/2.64% above/2.64% above,10.65%/0.45%/3.78%,"13.97%, 27.42%",5.7 months/7 days/28 days,2027-01-01/2026-05-09/2026-06-08,3.46%,9.04%,-5.58%,0.09,0.51,1462.1753/1479.2801/1518.7/1610.3/1879.7264/2065.5547/1436.69,1304.6/1024.7604/1375.0525/1288.3015/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"TRI.TO, Long, 2026-04-29 (Price: 127.74)",No Exit Yet,"2.16%, 5 days","100.0%, Past 4 years, 23","Daily, is CONFIRMED on 2026-04-29",Already confirmed,"2026-05-04 (Price: 130.5), 2.16% above",5 days,123.06,No Information,No Information,No Information,No Information,No Information,6.06% above/2.16% above/2.16% above,7.54%/0.59%/4.19%,"-0.0%, 12.09%",5.6 months/4 days/1.8 month,2026-12-28/2026-05-04/2026-07-16,12.51%,2.2%,10.31%,0.59,0.06,134.1398/133.0923/189.1/240.8933/293.2329/372.3374/187.9,121.48/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
OSCILLATOR DELTA,"CAD=X, Long, 2026-04-29 (Price: 1.3679)",No Exit Yet,"-0.67%, 5 days","100.0%, Past 6 years, 18","Daily, is Confirmed on 2026-04-29",No Cancellation Possible,"2026-05-04 (Price: 1.3588), 0.67% below",5 days,1.3678,No Information,No Information,No Information,No Information,No Information,No Information,4.01%/0.01%/1.07%,"0.0%, 9.95%",2 years/4 days/1.7 month,2029-03-06/2026-05-04/2026-07-11,5.52%,-0.24%,5.76%,0.34,-0.7,1.3935/1.3825/1.44/1.3856/No Next Fib Ext/No Next Fib Ext/1.38,No Recent Minima/1.2478/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
FRACTAL TRACK,"^BVSP, Long, 2026-04-29 (Price: 184750.4219)",No Exit Yet,"0.46%, 5 days","100.0%, Past 5 years, 12","Daily, was CONFIRMED on 2026-04-29",Already confirmed,"2026-05-04 (Price: 185600.125), 0.46% above",5 days,188618.6875,No Information,No Information,No Information,"88.6% (Price: 139279.77), 33.26% above, Upmove Bounce Back","2025-07-28 (Price: 131550.0), 2026-04-14 (Price: 199355.0)",No Information,10.56%/2.23%/7.01%,"-0.0%, 18.35%",1.5 year/2.5 months/8.4 months,2028-06-19/2026-08-15/2027-04-29,14.32%,6.62%,7.7%,0.35,0.39,189480.0327/197701.4265/225433.42/No Horizontal Resistance/192289.6/275648.698/No EMA 200 Target,176219.0/96132.0/173653.968/121313.6/No F-Track Level/No F-Track Level/161039.99,93.11%/305/4.3 months (Across ALL Assets),51.02%/49/5.6 months (Across ALL Assets)
PULSEGAUGE,"EURUSD=X, Long, 2026-04-29 (Price: 1.1675)",No Exit Yet,"0.18%, 5 days","85.71%, Past 25 years, 14","Weekly, was CONFIRMED on 2026-04-29",No Cancellation Possible,"2026-05-04 (Price: 1.1696), 0.18% above",5 days,1.1726,No Information,No Information,No Information,No Information,No Information,No Information,17.87%/6.97%/8.1%,"10.99%, 12.32%",2.2 years/20 days/10 months,2029-06-19/2026-05-27/2027-07-07,5.21%,-0.07%,5.28%,-0.27,-0.87,1.1793/1.2621/1.6296/1.1754/1.6296/1.7649/1.17,1.15/1.0208/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"XIU.TO, Long, 2026-04-29 (Price: 49.18)",No Exit Yet,"1.14%, 5 days","75.0%, Past 25 years, 16","Weekly, was CONFIRMED on 2026-04-29",No Cancellation Possible,"2026-05-04 (Price: 49.74), 1.14% above",5 days,49.77,No Information,No Information,No Information,No Information,No Information,No Information,11.6%/10.64%/10.91%,"24.26%, 30.26%",2 years/1.2 month/6.9 months,2029-03-06/2026-06-20/2027-02-22,3.68%,4.11%,-0.43%,-0.17,-0.4,49.8931/54.5455/53.8646/No Horizontal Resistance/53.8646/57.8672/No EMA 200 Target,46.23/28.5233/44.2067/37.996/No F-Track Level/No F-Track Level/46.14,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"XLU, Long, 2026-04-29 (Price: 45.68)",No Exit Yet,"1.51%, 5 days","76.47%, Past 25 years, 17","Weekly, was CONFIRMED on 2026-04-29",No Cancellation Possible,"2026-05-04 (Price: 46.37), 1.51% above",5 days,46.37,No Information,No Information,No Information,No Information,No Information,No Information,13.81%/12.06%/12.52%,"18.88%, 26.27%",1.5 year/2.3 months/9.9 months,2028-06-19/2026-08-06/2027-07-03,4.72%,2.94%,1.78%,-0.19,-0.37,46.589/51.3991/49.4858/47.3425/49.4858/65.2454/No EMA 200 Target,42.51/29.8725/43.7042/35.4254/No F-Track Level/No F-Track Level/44.24,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"CNR.TO, Long, 2026-04-29 (Price: 147.91)",No Exit Yet,"0.68%, 5 days","82.35%, Past 25 years, 17","Weekly, was CONFIRMED on 2026-04-29",No Cancellation Possible,"2026-05-04 (Price: 148.92), 0.68% above",5 days,155.59,No Information,No Information,No Information,No Information,No Information,No Information,15.64%/14.5%/15.03%,"22.84%, 26.76%",1.2 year/1.5 month/6.6 months,2028-01-14/2026-07-03/2027-02-09,6.91%,7.69%,-0.78%,-0.02,-0.17,149.1968/170.1409/218.156/173.435/218.156/349.4971/No EMA 200 Target,130.99/128.224/136.9828/86.815/No F-Track Level/No F-Track Level/137.43,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"COIN, Long, 2026-04-29 (Price: 181.73)",No Exit Yet,"11.7%, 5 days","75.0%, Past 5 years, 4","Weekly, was CONFIRMED on 2026-04-29",No Cancellation Possible,"2026-05-04 (Price: 202.99), 11.7% above",5 days,199.22,No Information,No Information,No Information,No Information,No Information,No Information,67.51%/61.41%/64.46%,"84.46%, 84.97%",5 months/1.8 month/3.4 months,2026-12-02/2026-07-16/2026-09-23,-15.61%,-8.46%,-7.15%,-0.12,0.01,No Target/298.8732/494.3788/289.6467/494.3788/519.2877/263.06,161.14/86.505/157.903/110.293/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
OSCILLATOR DELTA,"^TNX, Long, 2026-04-28 (Price: 4.354)",2026-05-01 (Price: 4.378),"0.55%, 3 days","80.95%, Past 6 years, 21","Daily, is Confirmed on 2026-04-28",No Cancellation Possible,"2026-05-04 (Price: 4.446), 2.11% above",6 days,4.371,No Information,No Information,No Information,No Information,No Information,No Information,14.93%/0.12%/4.91%,"15.47%, 15.47%",2 months/2 days/18 days,2026-07-23/2026-04-30/2026-05-24,8.77%,25.65%,-16.88%,0.34,1.12,4.7145/4.5678/4.57/4.6918/17.4008/18.8284/No EMA 200 Target,No Recent Minima/1.6875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/4.18,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
PULSEGAUGE,"ASML, Long, 2026-04-28 (Price: 1384.5601)",No Exit Yet,"0.12%, 6 days","84.21%, Past 25 years, 19","Weekly, was CONFIRMED on 2026-04-28",No Cancellation Possible,"2026-05-04 (Price: 1386.21), 0.12% above",6 days,1457.6121,No Information,No Information,No Information,No Information,No Information,No Information,38.62%/26.77%/28.98%,"46.92%, 48.66%",3.3 years/10 days/7.5 months,2031-01-12/2026-05-12/2027-03-19,12.28%,10.36%,1.92%,0.09,0.02,1445.0654/1785.8056/1508.8624/No Horizontal Resistance/1508.8624/1630.5302/No EMA 200 Target,1292.8/576.784/1338.7292/1224.19/No F-Track Level/No F-Track Level/1119.45,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"RHHBY, Long, 2026-04-28 (Price: 51.04)",No Exit Yet,"-1.49%, 6 days","83.33%, Past 24 years, 12","Weekly, was CONFIRMED on 2026-04-28",No Cancellation Possible,"2026-05-04 (Price: 50.28), 1.49% below",6 days,51.05,No Information,No Information,No Information,No Information,No Information,No Information,21.66%/14.75%/16.37%,"36.78%, 29.41%",2.5 years/1.8 month/9.2 months,2029-11-21/2026-07-15/2027-06-01,5.96%,5.08%,0.88%,-0.04,-0.23,52.1425/59.3952/65.2057/52.46/65.2057/86.6196/No EMA 200 Target,47.39/34.5167/41.5794/31.0544/No F-Track Level/No F-Track Level/47.87,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"CEN.NZ, Long, 2026-04-28 (Price: 9.23)",No Exit Yet,"5.09%, 6 days","76.47%, Past 25 years, 17","Weekly, was CONFIRMED on 2026-04-28",No Cancellation Possible,"2026-05-04 (Price: 9.7), 5.09% above",6 days,9.34,No Information,No Information,No Information,No Information,No Information,No Information,16.32%/13.48%/14.31%,"23.14%, 26.11%",5 years/20 days/8.1 months,2033-06-17/2026-05-26/2027-04-14,4.44%,3.56%,0.88%,-0.12,-0.31,9.4488/10.5508/11.2606/9.8433/11.2606/15.4512/9.28,9.06/6.86/8.6706/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"MFT.NZ, Long, 2026-04-28 (Price: 58.5)",No Exit Yet,"5.13%, 6 days","77.78%, Past 25 years, 18","Weekly, was CONFIRMED on 2026-04-28",No Cancellation Possible,"2026-05-04 (Price: 61.5), 5.13% above",6 days,60.37,No Information,No Information,No Information,No Information,No Information,No Information,20.72%/15.65%/17.13%,"25.75%, 28.38%",1.5 year/4 days/5.2 months,2028-06-18/2026-05-03/2026-12-09,6.03%,11.45%,-5.42%,-0.01,-0.05,60.5709/68.5211/105.252/85.45/105.252/119.9356/63.24,57.2/55.185/54.7158/45.8971/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"MEL.NZ, Long, 2026-04-28 (Price: 5.53)",No Exit Yet,"4.88%, 6 days","83.33%, Past 12 years, 6","Weekly, was CONFIRMED on 2026-04-28",No Cancellation Possible,"2026-05-04 (Price: 5.8), 4.88% above",6 days,5.59,No Information,No Information,No Information,No Information,No Information,No Information,25.65%/17.17%/19.6%,"26.08%, 32.1%",11.9 months/1.3 month/6.6 months,2027-09-27/2026-06-23/2027-02-08,8.63%,7.21%,1.42%,0.06,-0.13,5.7672/6.6139/7.4565/6.825/7.4565/8.4564/5.67,5.35/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"EFN.TO, Long, 2026-04-28 (Price: 31.86)",No Exit Yet,"-3.33%, 6 days","87.5%, Past 22 years, 8","Weekly, was CONFIRMED on 2026-04-28",No Cancellation Possible,"2026-05-04 (Price: 30.8), 3.33% below",6 days,32.03,No Information,No Information,No Information,No Information,No Information,No Information,40.6%/22.12%/28.35%,"54.78%, 48.06%",1.7 year/2.1 months/10.9 months,2028-09-30/2026-07-28/2027-08-14,7.2%,9.68%,-2.48%,0.0,-0.03,33.2841/40.8923/45.1741/34.925/45.1741/70.5281/35.09,30.11/12.67/29.5041/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"^BVSP, Long, 2026-04-27 (Price: 189578.7969)",No Exit Yet,"-2.1%, 7 days","80.0%, Past 25 years, 15","Weekly, was CONFIRMED on 2026-04-27",No Cancellation Possible,"2026-05-04 (Price: 185600.125), 2.1% below",7 days,0.0,No Information,No Information,No Information,No Information,No Information,No Information,18.36%/16.77%/17.34%,"28.74%, 33.33%",4.3 years/2.1 months/8.4 months,2032-06-16/2026-07-27/2027-04-27,5.7%,7.35%,-1.65%,-0.1,-0.13,194280.3511/222451.7603/192289.6/No Horizontal Resistance/192289.6/275648.698/No EMA 200 Target,176219.0/96132.0/173653.968/121313.6/No F-Track Level/No F-Track Level/161039.99,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"SPOT, Long, 2026-04-27 (Price: 495.82)",No Exit Yet,"-11.61%, 7 days","100.0%, Past 8 years, 4","Weekly, was CONFIRMED on 2026-04-27",No Cancellation Possible,"2026-05-04 (Price: 438.26), 11.61% below",7 days,508.84,No Information,No Information,No Information,No Information,No Information,No Information,46.58%/30.39%/34.75%,"0%, 45.57%",2.2 years/19 days/9.2 months,2029-06-17/2026-05-24/2027-05-31,22.69%,10.83%,11.86%,0.19,0.05,533.0561/668.1174/842.022/No Horizontal Resistance/842.022/896.959/590.33,422.61/118.6/456.7863/433.8097/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"BEL.NS, Long, 2026-04-27 (Price: 435.6)",No Exit Yet,"-0.47%, 7 days","100.0%, Past 23 years, 4","Weekly, was CONFIRMED on 2026-04-27",No Cancellation Possible,"2026-05-04 (Price: 433.55), 0.47% below",7 days,445.0,No Information,No Information,No Information,No Information,No Information,No Information,12184.83%/422.85%/6303.84%,"-0.0%, 73.8%",15.3 years/3 years/9.1 years,2048-02-28/2030-08-08/2039-04-24,33.1%,16.82%,16.28%,0.1,0.12,No Target/27895.127/456.8119/No Horizontal Resistance/456.8119/613.9011/No EMA 200 Target,404.75/61.7416/382.9941/287.8162/No F-Track Level/No F-Track Level/413.22,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"WCN.TO, Long, 2026-04-27 (Price: 220.28)",No Exit Yet,"-0.78%, 7 days","78.95%, Past 24 years, 19","Weekly, was CONFIRMED on 2026-04-27",No Cancellation Possible,"2026-05-04 (Price: 218.57), 0.78% below",7 days,225.46,No Information,No Information,No Information,No Information,No Information,No Information,16.77%/15.22%/15.84%,"29.79%, 31.21%",9.1 months/7 days/4.1 months,2027-05-27/2026-05-07/2026-10-20,5.93%,8.67%,-2.74%,-0.06,-0.13,228.4744/255.1724/354.4788/252.7/354.4788/566.6704/237.68,216.7/148.255/142.2872/92.1958/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"BDGI.TO, Long, 2026-04-24 (Price: 63.71)",2026-05-01 (Price: 78.36),"22.99%, 7 days","78.57%, Past 25 years, 14","Weekly, was CONFIRMED on 2026-04-24",No Cancellation Possible,"2026-05-04 (Price: 80.22), 25.91% above",10 days,62.38,No Information,No Information,No Information,No Information,No Information,No Information,37.5%/25.82%/30.55%,"45.17%, 49.58%",7.9 months/1.2 month/4.2 months,2027-04-02/2026-06-15/2026-10-23,7.13%,12.21%,-5.08%,0.04,0.04,66.1756/83.1734/79.9248/No Horizontal Resistance/79.9248/84.3122/66.64,60.49/24.32/58.0566/53.241/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
TRENDPULSE,"TD.TO, Long, 2026-04-15 (Price: 142.77)",2026-05-01 (Price: 145.84),"2.15%, 16 days","90.91%, Past 4 years, 22","Daily, is CONFIRMED on 2026-04-15",Already confirmed,"2026-05-04 (Price: 144.54), 1.24% above",19 days,142.27,No Information,No Information,No Information,No Information,No Information,2.75% above/1.24% above/1.24% above,4.43%/0.31%/2.18%,"10.76%, 19.34%",1.4 month/4 days/15 days,2026-06-14/2026-04-20/2026-05-06,5.32%,10.98%,-5.66%,0.18,0.75,148.7235/145.8824/182.77/No Horizontal Resistance/152.0396/201.9998/No EMA 200 Target,126.11/73.6233/128.6672/101.1064/No F-Track Level/No F-Track Level/117.93,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
DELTADRIFT,"MFT.NZ, Long, 2026-04-05 (Price: 58.99)",2026-05-04 (Price: 61.5),"4.25%, 29 days","88.89%, Past 15 years, 9","Weekly, was CONFIRMED on 2026-04-05",Already confirmed,"2026-05-04 (Price: 61.5), 4.25% above",29 days,58.89,No Information,No Information,No Information,No Information,No Information,No Information,13.39%/6.64%/8.98%,"14.48%, 14.87%",21 days/7 days/12 days,2026-05-05/2026-04-15/2026-04-22,11.35%,9.03%,2.32%,0.47,0.51,65.4258/64.2873/64.86/85.45/105.252/119.9356/63.24,58.66/55.185/54.7158/45.8971/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,82.76%/29/1.6 month (Across ALL Assets),86.61%/127/2.1 months (Across ALL Assets)
OSCILLATOR DELTA,"RELIANCE.NS, Long, 2026-04-01 (Price: 1369.2)",2026-05-04 (Price: 1463.1),"6.86%, 1.1 month","95.0%, Past 6 years, 20","Daily, is Confirmed on 2026-04-01",No Cancellation Possible,"2026-05-04 (Price: 1463.1), 6.86% above",1.1 month,1384.2,No Information,No Information,No Information,No Information,No Information,No Information,13.75%/0.08%/2.93%,"11.14%, 12.26%",4 months/2 days/23 days,2026-09-21/2026-04-03/2026-05-04,10.33%,9.04%,1.29%,0.55,0.51,1423.8311/1409.3176/1437.66/1610.3/1879.7264/2065.5547/1435.79,No Recent Minima/1006.0696/1288.3015/1032.6763/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
TRENDPULSE,"SLV, Long, 2026-03-31 (Price: 68.14)",No Exit Yet,"-3.23%, 1.1 month","100.0%, Past 20 years, 4","Quarterly, is CONFIRMED on 2026-03-31",Already confirmed,"2026-05-04 (Price: 65.94), 3.23% below",1.1 month,67.3,No Information,No Information,No Information,No Information,No Information,2.36% above/3.23% below/3.23% below,148.74%/72.45%/110.59%,"-0.0%, 28.77%",4.8 years/1.8 year/3.3 years,2033-02-04/2028-10-24/2030-12-15,16.12%,6.48%,9.64%,0.4,0.31,87.7507/143.496/96.59/No Horizontal Resistance/89.0774/103.171/No EMA 200 Target,17.5/18.99/67.9787/59.1217/No F-Track Level/No F-Track Level/52.5,100.0%/20/2.5 years (Across ALL Assets),0.0%/5/2.8 months (Across ALL Assets)
TRENDPULSE,"^BVSP, Long, 2026-03-31 (Price: 187462.0)",No Exit Yet,"-0.99%, 1.1 month","75.0%, Past 58 years, 8","Quarterly, is CONFIRMED on 2026-03-31",Already confirmed,"2026-05-04 (Price: 185600.125), 0.99% below",1.1 month,161124.0,No Information,No Information,No Information,No Information,No Information,26.92% above/0.09% above/0.99% below,62.58%/36.97%/45.51%,"5.92%, 37.03%",1.5 year/1.5 year/1.5 year,2028-05-21 (Max),6.5%,18.97%,-12.47%,0.11,0.56,228947.3406/272775.9562/221225.2/No Horizontal Resistance/192289.6/275648.698/No EMA 200 Target,43350.0/96132.0/173653.968/121313.6/No F-Track Level/No F-Track Level/155379.64,100.0%/20/2.5 years (Across ALL Assets),0.0%/5/2.8 months (Across ALL Assets)
TRENDPULSE,"IWM, Long, 2026-03-31 (Price: 248.0)",No Exit Yet,"12.05%, 1.1 month","100.0%, Past 25 years, 5","Quarterly, is CONFIRMED on 2026-03-31",Already confirmed,"2026-05-04 (Price: 277.88), 12.05% above",1.1 month,247.63,No Information,No Information,No Information,No Information,No Information,12.05% above/12.05% above/12.05% above,22.48%/22.48%/22.48%,"-0.0%, 49.28%",1 year/1 year/1 year,2027-09-03 (Max),2.78%,4.38%,-1.6%,-0.04,0.2,No Target/303.7504/250.12/No Horizontal Resistance/267.7701/348.4025/No EMA 200 Target,164.92/162.3167/230.2783/209.2101/No F-Track Level/No F-Track Level/242.43,100.0%/20/2.5 years (Across ALL Assets),0.0%/5/2.8 months (Across ALL Assets)
