Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2026-01-18 (Price: 48.64)",2026-05-06 (Price: 49.99),"2.78%, 3.6 months","100.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2026-01-16",Already confirmed,"2026-05-06 (Price: 49.99), 2.78% above",3.6 months,48.27,No Information,No Information,No Information,No Information,No Information,3.67% above/2.78% above/2.78% above,4.78%/1.57%/2.92%,"-0.0%, 32.4%",1.1 year/28 days/3.7 months,2027-08-14/2026-02-27/2026-06-27,4.78%,4.53%,0.25%,1.33,0.22,49.5544/50.0603/65.73/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,35.35/27.9467/37.996/28.1885/No F-Track Level/No F-Track Level/42.5,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"ASML, Long, 2026-01-18 (Price: 1358.5699)",2026-05-06 (Price: 1544.74),"13.7%, 3.6 months","90.0%, Past 10 years, 30","Weekly, is CONFIRMED on 2026-01-16",Already confirmed,"2026-05-06 (Price: 1544.74), 13.7% above",3.6 months,1256.0601,No Information,No Information,No Information,No Information,No Information,13.7% above/16.01% above/13.7% above,26.23%/2.69%/11.48%,"25.72%, 56.36%",8.9 months/1.2 month/3.3 months,2027-02-08/2026-03-11/2026-06-10,11.44%,16.81%,-5.37%,0.53,0.81,1497.144/1514.5337/2118.07/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,689.82/576.784/1034.6774/832.8601/No F-Track Level/No F-Track Level/873.67,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"BBD-B.TO, Long, 2026-01-16 (Price: 275.37)",2026-05-06 (Price: 296.66),"7.73%, 3.7 months","71.43%, Past 4 years, 21","Daily, is CONFIRMED on 2026-01-16",Already confirmed,"2026-05-06 (Price: 296.66), 7.73% above",3.7 months,267.01,No Information,No Information,No Information,No Information,No Information,11.44% above/7.73% above/7.73% above,14.59%/1.21%/4.57%,"28.68%, 66.64%",11 days/6 days/7 days,2026-01-31/2026-01-24/2026-01-26,-10.87%,45.65%,-56.52%,-0.3,1.7,339.6138/287.9544/417.49/No Horizontal Resistance/675.785/850.042/No EMA 200 Target,209.07/53.275/273.2675/206.014/No F-Track Level/No F-Track Level/161.86,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"MAR, Long, 2025-12-31 (Price: 310.24)",2026-05-06 (Price: 359.06),"15.74%, 4.2 months","100.0%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-12-31",Already confirmed,"2026-05-06 (Price: 359.06), 15.74% above",4.2 months,302.43,No Information,No Information,No Information,No Information,No Information,17.81% above/15.74% above/15.74% above,30.2%/3.49%/14.0%,"0%, 34.42%",1.6 year/4.2 months/9.9 months,2028-04-13/2026-07-01/2027-03-06,8.97%,8.08%,0.89%,1.25,0.41,376.166/353.6736/311.87/No Horizontal Resistance/372.972/399.3723/No EMA 200 Target,136.01/129.12/275.4012/235.5515/No F-Track Level/No F-Track Level/267.22,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"TD.TO, Long, 2025-12-28 (Price: 129.16)",2026-05-03 (Price: 145.84),"12.91%, 4.2 months","90.62%, Past 10 years, 32","Weekly, is CONFIRMED on 2025-12-26",Already confirmed,"2026-05-06 (Price: 148.14), 14.69% above",4.3 months,128.25,No Information,No Information,No Information,No Information,No Information,17.76% above/14.91% above/14.69% above,12.91%/2.49%/6.89%,"9.57%, 31.6%",1.8 year/28 days/4.7 months,2028-07-23/2026-02-06/2026-07-20,7.66%,6.06%,1.6%,0.66,0.34,139.5315/138.0591/172.77/No Horizontal Resistance/No Target/152.0396/No EMA 200 Target,81.05/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level/102.19,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"MAZDOCK.NS, Long, 2025-11-17 (Price: 2800.5)",2026-05-06 (Price: 2644.5),"-5.57%, 5.7 months","95.0%, Past 4 years, 20","Daily, is CONFIRMED on 2025-11-17",Already confirmed,"2026-05-06 (Price: 2644.5), 5.57% below",5.7 months,2795.0,No Information,No Information,No Information,No Information,No Information,4.95% below/5.57% below/5.57% below,30.67%/1.66%/11.68%,"17.79%, 32.27%",3.8 months/8 days/25 days,2026-05-01/2025-11-28/2025-12-23,26.06%,53.73%,-27.67%,0.84,2.12,3301.7895/3127.5984/3360.0/No Horizontal Resistance/4090.5272/4287.3338/2802.76,2630.5/112.6583/2784.682/1843.1138/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"AEM.TO, Long, 2025-09-30 (Price: 234.4)",2026-05-06 (Price: 259.22),"10.59%, 7.3 months","94.12%, Past 20 years, 17","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-05-06 (Price: 259.22), 10.59% above",7.3 months,200.18,No Information,No Information,No Information,No Information,No Information,10.59% above/16.24% above/10.59% above,119.13%/3.75%/48.89%,"19.32%, 59.99%",2 years/5.1 months/11.5 months,2028-08-07/2026-05-09/2027-02-11,12.24%,8.78%,3.46%,1.44,0.44,270.1226/348.9982/366.4/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,61.72/60.0025/193.9088/163.0279/No F-Track Level/No F-Track Level/159.65,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"IMO.TO, Long, 2025-09-30 (Price: 126.19)",2026-05-06 (Price: 174.22),"38.06%, 7.3 months","100.0%, Past 20 years, 23","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-05-06 (Price: 174.22), 38.06% above",7.3 months,124.35,No Information,No Information,No Information,No Information,No Information,38.06% above/37.41% above/38.06% above,56.58%/11.5%/29.53%,"-0.0%, 64.29%",3.9 years/5.1 months/1.1 year,2031-04-25/2026-05-09/2027-04-26,9.8%,7.48%,2.32%,1.35,0.39,166.3941/163.4539/192.6/No Horizontal Resistance/129.8192/200.2184/No EMA 200 Target,88.59/60.8067/86.3092/No stop loss/No F-Track Level/No F-Track Level/104.72,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"IMO.TO, Long, 2025-08-31 (Price: 124.62)",2026-05-06 (Price: 174.22),"39.8%, 8.3 months","100.0%, Past 20 years, 23","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2026-05-06 (Price: 174.22), 39.8% above",8.3 months,114.68,No Information,No Information,No Information,No Information,No Information,61.05% above/50.59% above/39.8% above,56.58%/11.5%/29.53%,"-0.0%, 64.29%",3.9 years/5.1 months/1.1 year,2031-03-26/2026-04-09/2027-03-27,9.8%,7.48%,2.32%,1.35,0.39,164.3239/161.4203/134.06/No Horizontal Resistance/129.8192/200.2184/No EMA 200 Target,88.59/60.8067/86.3092/No stop loss/No F-Track Level/No F-Track Level/102.35,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"IMO.TO, Long, 2025-07-31 (Price: 115.53)",2026-05-06 (Price: 174.22),"50.8%, 9.3 months","100.0%, Past 20 years, 23","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2026-05-06 (Price: 174.22), 50.8% above",9.3 months,110.11,No Information,No Information,No Information,No Information,No Information,61.05% above/49.31% above/50.8% above,56.58%/11.5%/29.53%,"-0.0%, 64.29%",3.9 years/5.1 months/1.1 year,2031-02-23/2026-03-09/2027-02-24,9.8%,7.48%,2.32%,1.35,0.39,152.3379/149.646/119.51/No Horizontal Resistance/125.7351/130.9032/No EMA 200 Target,88.59/60.8067/95.1616/91.2096/No F-Track Level/No F-Track Level/100.87,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"IHI, Long, 2025-02-28 (Price: 63.77)",2026-05-06 (Price: 49.71),"-22.05%, 1.2 year","71.43%, Past 20 years, 7","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2026-05-06 (Price: 49.71), 22.05% below",1.2 year,63.37,No Information,No Information,No Information,No Information,No Information,22.1% below/22.05% below/22.05% below,16.7%/2.84%/13.93%,"21.92%, 22.64%",7.1 months/5.1 months/6.7 months,2026-01-02/2025-10-07/2025-12-16,3.99%,6.66%,-2.67%,0.06,0.39,72.1813/72.6532/68.59/66.92/68.9264/76.3906/No EMA 200 Target,45.26/46.8983/56.0899/46.1919/No F-Track Level/No F-Track Level/58.82,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"FBU.NZ, Long, 2025-02-28 (Price: 3.39)",2026-05-06 (Price: 2.9),"-14.45%, 1.2 year","80.0%, Past 20 years, 10","Monthly, is CONFIRMED on 2025-02-28",Already confirmed,"2026-05-06 (Price: 2.9), 14.45% below",1.2 year,2.85,No Information,No Information,No Information,No Information,No Information,1.75% above/11.31% below/14.45% below,26.1%/3.25%/14.68%,"37.82%, 49.28%",1.3 year/5 months/10.1 months,2027-01-06/2025-10-03/2026-05-12,4.05%,0.74%,3.31%,-0.09,0.01,3.7883/3.8877/4.74/7.985/12.7156/14.3053/No EMA 200 Target,2.83/3.3133/3.1474/No stop loss/No F-Track Level/No F-Track Level/3.02,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"XLY, Long, 2024-12-31 (Price: 112.175)",2026-05-06 (Price: 119.87),"6.86%, 1.4 year","93.75%, Past 20 years, 16","Monthly, is CONFIRMED on 2024-12-31",Already confirmed,"2026-05-06 (Price: 119.87), 6.86% above",1.4 year,111.935,No Information,No Information,No Information,No Information,No Information,7.85% above/6.86% above/6.86% above,32.13%/5.25%/17.76%,"17.44%, 51.92%",1.5 year/5.1 months/11 months,2027-02-21/2025-08-09/2026-04-22,4.49%,6.16%,-1.67%,1.01,0.34,132.961/132.0973/169.9/No Horizontal Resistance/125.4815/133.9156/No EMA 200 Target,64.58/67.241/86.1124/56.5683/No F-Track Level/No F-Track Level/96.23,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2024-08-31 (Price: 157.2)",2026-05-06 (Price: 145.4),"-7.51%, 1.7 year","80.95%, Past 20 years, 21","Monthly, is CONFIRMED on 2024-08-31",Already confirmed,"2026-05-06 (Price: 145.4), 7.51% below",1.7 year,150.4,No Information,No Information,No Information,No Information,No Information,7.51% below/7.51% below/7.51% below,11.06%/0.33%/6.16%,"7.57%, 36.99%",2.7 years/5.1 months/1.4 year,2028-07-08/2025-04-09/2026-08-29,3.06%,4.53%,-1.47%,-0.07,0.22,170.7978/166.8835/166.33/No Horizontal Resistance/No Target/174.1807/No EMA 200 Target,124.54/100.54/117.2225/81.225/No F-Track Level/No F-Track Level/143.1,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"^NSEI, Long, 2024-07-31 (Price: 24951.1504)",2026-05-06 (Price: 24330.9492),"-2.49%, 1.8 year","75.0%, Past 20 years, 8","Monthly, is CONFIRMED on 2024-07-31",Already confirmed,"2026-05-06 (Price: 24330.9492), 2.49% below",1.8 year,23992.9492,No Information,No Information,No Information,No Information,No Information,1.33% above/2.49% below/2.49% below,12.44%/2.54%/7.03%,"3.32%, 14.78%",1.6 year/6 months/11.3 months,2026-11-12/2025-04-17/2025-12-04,5.48%,6.07%,-0.59%,-0.01,0.32,27136.8712/26705.2163/36682.05/No Horizontal Resistance/33071.3292/48196.8152/No EMA 200 Target,15780.25/15428.8669/23723.236/17945.8431/No F-Track Level/No F-Track Level/21921.5,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2024-02-29 (Price: 144.82)",2026-05-06 (Price: 145.4),"0.4%, 2.2 years","80.95%, Past 20 years, 21","Monthly, is CONFIRMED on 2024-02-29",Already confirmed,"2026-05-06 (Price: 145.4), 0.4% above",2.2 years,140.55,No Information,No Information,No Information,No Information,No Information,6.61% above/2.25% above/0.4% above,11.06%/0.33%/6.16%,"7.57%, 36.99%",2.7 years/5.1 months/1.4 year,2028-01-06/2024-10-07/2026-02-26,3.06%,4.53%,-1.47%,-0.07,0.22,157.3469/153.7409/146.52/No Horizontal Resistance/153.114/174.1807/No EMA 200 Target,124.54/86.68/117.2225/81.225/No F-Track Level/No F-Track Level/133.48,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"RELIANCE.NS, Long, 2024-02-29 (Price: 1460.8)",2026-05-06 (Price: 1437.9),"-1.57%, 2.2 years","84.62%, Past 20 years, 13","Monthly, is CONFIRMED on 2024-02-29",Already confirmed,"2026-05-06 (Price: 1437.9), 1.57% below",2.2 years,1435.0,No Information,No Information,No Information,No Information,No Information,0.79% above/1.57% below/1.57% below,42.45%/7.3%/18.13%,"0.53%, 36.79%",1.4 year/7.1 months/1.1 year,2026-02-26/2025-01-02/2025-09-24,6.85%,11.69%,-4.84%,0.87,0.6,2144.8926/1725.643/1575.43/No Horizontal Resistance/1503.6962/2250.6285/No EMA 200 Target,1071.86/853.4344/1393.886/957.4297/No F-Track Level/No F-Track Level/1244.6,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
FRACTAL TRACK,"BTI, Long, 2026-05-06 (Price: 59.56)",No Exit Yet,"0.0%, 0 days","92.31%, Past 20 years, 13","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 54.83 prior to 2026-05-08,"2026-05-06 (Price: 59.56), 0.0% below",0 days,58.54,No Information,No Information,No Information,"23.66% (Price: 54.9461), 8.4% above, Upmove Bounce Back","2024-04-21 (Price: 28.25), 2026-03-01 (Price: 63.22)",No Information,18.23%/0.47%/14.35%,"9.4%, 36.12%",3.2 years/3.3 months/1.4 year,2030-11-29/2026-09-26/2028-05-03,7.57%,2.98%,4.59%,0.67,0.12,64.6405/68.1069/80.54/No Horizontal Resistance/79.4263/92.0024/No EMA 200 Target,56.68/28.5067/53.9498/50.4772/54.9461/49.8615/56.62,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets)
TRENDPULSE,"AAPL, Long, 2026-05-06 (Price: 287.51)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 21","Weekly, will be confirmed as valid at the end of this week",Already confirmed,"2026-05-06 (Price: 287.51), 0.0% below",0 days,279.655,No Information,No Information,No Information,No Information,No Information,2.63% above/1.17% above/0.0% below,18.76%/0.65%/9.6%,"-0.0%, 27.77%",1.4 year/1.2 month/4.4 months,2028-05-03/2026-06-27/2026-11-13,15.3%,15.83%,-0.53%,1.21,0.85,327.0426/315.111/288.18/No Horizontal Resistance/297.1089/321.9834/No EMA 200 Target,247.99/136.32/275.1059/248.4166/260.3676/243.0054/256.26,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"^GSPC, Long, 2026-05-06 (Price: 7365.1201)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 30","Weekly, will be confirmed as valid at the end of this week",Already confirmed,"2026-05-06 (Price: 7365.1201), 0.0% below",0 days,7228.3799,No Information,No Information,No Information,No Information,No Information,2.79% above/1.46% above/0.0% below,6.49%/1.35%/4.0%,"-0.0%, 31.81%",7.7 months/28 days/2.5 months,2027-04-05/2026-06-15/2026-08-22,8.54%,8.2%,0.34%,1.93,0.55,7924.8692/7659.7249/7631.99/No Horizontal Resistance/No Target/8120.6965/No EMA 200 Target,6368.85/4128.7074/6878.3796/6483.7743/6451.7706/5887.9617/6743.07,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2026-05-06 (Price: 28599.1719)",No Exit Yet,"0.0%, 0 days","95.0%, Past 10 years, 20","Weekly, will be confirmed as valid at the end of this week",Already confirmed,"2026-05-06 (Price: 28599.1719), 0.0% below",0 days,27731.3418,No Information,No Information,No Information,No Information,No Information,4.74% above/2.08% above/0.0% below,11.99%/1.69%/5.82%,"10.17%, 35.49%",4.9 months/1.2 month/2.8 months,2026-12-04/2026-06-27/2026-09-04,8.22%,12.18%,-3.96%,0.62,0.81,31550.6064/30263.6437/41372.68/No Horizontal Resistance/31443.3312/34778.0694/No EMA 200 Target,23132.77/10555.915/25849.2/22960.0831/24310.1184/21668.486/24898.46,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2026-05-06 (Price: 421.39)",No Exit Yet,"0.0%, 0 days","87.5%, Past 20 years, 16","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 351.87 prior to 2026-05-29,"2026-05-06 (Price: 421.39), 0.0% below",0 days,351.87,No Information,No Information,No Information,No Information,No Information,18.87% above/18.61% above/0.0% below,190.68%/3.99%/62.87%,"86.58%, 94.83%",2.1 years/5.1 months/11 months,2029-05-05/2026-12-13/2027-08-26,20.04%,7.35%,12.69%,0.48,0.46,826.725/686.3179/653.43/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,97.35/80.125/326.3968/290.5572/346.7923/295.3076/214.6,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"ENZL, Long, 2026-05-06 (Price: 45.99)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 5","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 44.69 prior to 2026-05-29,"2026-05-06 (Price: 45.99), 0.0% below",0 days,44.69,No Information,No Information,No Information,No Information,No Information,3.07% above/0.0% below/0.0% below,18.88%/13.45%/17.07%,"-0.0%, 22.82%",1.5 year/1 year/1.2 year,2028-06-26/2027-10-09/2028-01-21,5.74%,1.47%,4.27%,1.01,-0.04,No Target/53.8405/48.64/64.905/78.3229/93.1188/No EMA 200 Target,42.65/39.215/No F-Stack Support/No F-Stack Support/No stop loss/No stop loss/45.51,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-05-06 (Price: 5.91)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 20","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 5.695 prior to 2026-05-08,"2026-05-06 (Price: 5.91), 0.0% below",0 days,5.69,No Information,No Information,No Information,No Information,No Information,3.32% above/0.0% below/0.0% below,24.31%/3.73%/10.23%,"-0.0%, 22.1%",3.3 months/1.4 month/1.8 month,2026-09-26/2026-07-05/2026-07-23,11.03%,7.59%,3.44%,0.58,0.4,6.4395/6.5146/6.5/6.825/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,5.35/4.3875/No F-Stack Support/No F-Stack Support/No stop loss/No stop loss/5.68,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"ATZ.TO, Long, 2026-05-06 (Price: 148.09)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 4","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 144.06 prior to 2026-05-29,"2026-05-06 (Price: 148.09), 0.0% below",0 days,144.06,No Information,No Information,No Information,No Information,No Information,3.29% above/0.0% below/0.0% below,43.48%/9.72%/18.16%,"0%, 27.64%",7.1 months/5 months/6.5 months,2027-03-10/2026-12-09/2027-02-12,19.36%,16.18%,3.18%,0.95,0.72,268.9018/174.9831/226.13/No Horizontal Resistance/164.6254/250.1031/No EMA 200 Target,21.57/31.98/111.7977/79.1477/118.6142/99.9594/105.21,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"NOVA.F, Long, 2026-05-06 (Price: 39.32)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 17","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 37.0 prior to 2026-05-08,"2026-05-06 (Price: 39.32), 0.0% below",0 days,37.0,No Information,No Information,No Information,No Information,No Information,12.02% above/3.97% above/0.0% below,21.11%/2.36%/10.96%,"-0.0%, 9.84%",6.1 months/1.2 month/2.7 months,2027-01-26/2026-06-27/2026-08-31,12.8%,7.07%,5.73%,1.33,0.37,46.3779/43.6295/100.05/126.5/No Next Fib Ext/No Next Fib Ext/42.65,31.2/No Horizontal Support/36.9076/25.5985/31.908/No stop loss/No EMA 200 Stop Loss,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
DELTADRIFT,"^NDX, Short, 2026-05-04 (Price: 27651.8184)",2026-05-06 (Price: 28599.1719),"-3.43%, 2 days","87.5%, Past 4 years, 8","Daily, was CONFIRMED on 2026-05-04",Already confirmed,"2026-05-06 (Price: 28599.1719), 3.43% above",2 days,27731.3418,No Information,No Information,No Information,No Information,No Information,No Information,1.44%/0.71%/1.02%,"3.69%, 1.75%",6 days/1 day/3 days,2026-05-12/2026-05-05/2026-05-08,4.15%,3.82%,0.33%,0.16,0.62,27502.4986/27369.7699/27436.13/10555.915/25025.4383/22796.2371/24898.46,27710.36/No Horizontal Resistance/33965.62/36701.6323/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.41%/34/4 days (Across ALL Assets),62.71%/118/6 days (Across ALL Assets)
DELTADRIFT,"GNE.NZ, Short, 2026-05-04 (Price: 2.44)",No Exit Yet,"-1.64%, 2 days","100.0%, Past 4 years, 4","Daily, was CONFIRMED on 2026-05-04",Already confirmed,"2026-05-06 (Price: 2.48), 1.64% above",2 days,2.46,No Information,No Information,No Information,No Information,No Information,No Information,2.56%/1.05%/1.82%,"0.0%, 2.56%",1 day/1 day/1 day,2026-05-05 (Max),5.28%,3.82%,1.46%,1.24,-0.47,2.3648/2.3956/2.38/2.0875/No F-Stack Support/No F-Stack Support/2.38,2.47/3.3125/No Next Fib Ext/No Next Fib Ext/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.41%/34/4 days (Across ALL Assets),62.71%/118/6 days (Across ALL Assets)
FRACTAL TRACK,"WPM, Short, 2026-04-30 (Price: 126.46)",No Exit Yet,"-6.41%, 6 days","90.0%, Past 20 years, 10","Monthly, was CONFIRMED on 2026-04-30",Already confirmed,"2026-05-06 (Price: 134.57), 6.41% above",6 days,134.63,No Information,No Information,No Information,"23.66% (Price: 133.3127), 0.94% above, Upmove Break Below","2022-09-30 (Price: 28.62), 2026-03-31 (Price: 165.76)",No Information,15.12%/3.3%/7.86%,"17.6%, 15.12%",3.1 months/1 month/1.6 month,2026-09-11/2026-06-12/2026-07-08,6.28%,4.88%,1.4%,0.46,0.59,No Target/116.5202/44.18/38.3375/114.4872/101.6148/118.9,163.65/No Horizontal Resistance/208.744/224.283/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,87.5%/8/1.4 month (Across ALL Assets),68.0%/25/1.2 month (Across ALL Assets)
OSCILLATOR DELTA,"ARM, Short, 2026-04-29 (Price: 201.69)",2026-05-06 (Price: 237.3),"-17.66%, 7 days","100.0%, Past 2 years, 4","Daily, is Confirmed on 2026-04-29",No Cancellation Possible,"2026-05-06 (Price: 237.3), 17.66% above",7 days,202.71,No Information,No Information,No Information,No Information,No Information,No Information,5.76%/2.2%/3.92%,"0.0%, 10.51%",12 days/3 days/7 days,2026-05-16/2026-05-03/2026-05-09,15.68%,3.67%,12.01%,2.04,1.35,173.1509/193.7838/183.47/165.49/155.9428/122.7432/142.15,No Recent Maxima/No Horizontal Resistance/209.6611/292.8214/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,100.0%/17/17 days (Across ALL Assets),72.5%/80/1.4 month (Across ALL Assets)
DELTADRIFT,"AMZN, Short, 2026-04-27 (Price: 261.12)",2026-05-04 (Price: 272.05),"-4.19%, 7 days","85.71%, Past 4 years, 7","Daily, was CONFIRMED on 2026-04-27",Already confirmed,"2026-05-06 (Price: 274.99), 5.31% above",9 days,263.425,No Information,No Information,No Information,No Information,No Information,No Information,5.38%/0.94%/2.55%,"6.23%, 7.98%",17 days/3 days/9 days,2026-05-21/2026-05-01/2026-05-10,4.88%,3.82%,1.06%,0.24,0.38,252.9731/254.4614/253.72/86.995/231.81/213.1321/228.08,263.99/No Horizontal Resistance/317.6152/339.3352/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.41%/34/4 days (Across ALL Assets),62.71%/118/6 days (Across ALL Assets)
